scope,model,model_label,model_sort_key,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,correct,variance_lid,75,46.104833407987755,36.87864177424744,32.430044925509804,14.033524268870613,166.07406566436052,38.946895300489494,53.791122990835845
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,auc_lid,75,11.661805799234939,11.60036345017262,1.3541549846684038,8.549052773337614,15.663343585621226,11.36040017997342,11.964212705343009
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,boundary_jump_answer_minus_thinking,75,-6.528485539754231,-3.074944496154785,11.89869084121544,-44.65131378173828,12.51050853729248,-9.272457437833149,-3.9750419343312586
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,early_late_diff,75,-3.1064016192601316,-2.776357523600261,2.9548117591871543,-11.319606137275697,3.83411263335835,-3.7577172734923336,-2.4131275626944415
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,fraction_below_low_threshold,75,0.04029132411557967,0.0212765957446808,0.05062373471689583,0.0,0.2941176470588235,0.029492430124523992,0.05245094130208038
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,max_lid,75,33.69311841328939,31.06540870666504,10.435547023169093,20.233732223510746,81.90064239501953,31.526202966690064,36.11026773897807
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,mean_lid,75,11.80427936940177,11.661323414474236,1.3527168076854261,8.680957558887457,15.751298104013715,11.501630525113281,12.105435996452604
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,min_lid,75,4.184978688557942,4.390896320343018,1.054989032964064,1.3316726684570312,6.380213260650635,3.947168030579885,4.428028339465459
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,slope_lid,75,-3.5727010616084014,-3.1243025189137086,3.749197966486009,-11.542580382316885,5.0486803985314666,-4.41089521998562,-2.6691370414039466
aggregate_across_models,ALL_MODELS,ALL_MODELS,,13,no_think_answer,no_thinking_model_answer_segment,wrong,variance_lid,75,38.55869247138675,30.126496446999745,27.741532233226604,9.846028776297828,208.04503619731105,32.93697149054682,45.04857901379205
