model,model_label,model_sort_key,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,6,cross_model,56,56,5.172049140930175,13.278986981936864,4.554620265960693,56.6951789855957,125.76289421612198,12.948047741976655,0.07142857142857142,-1.2932280597830086,1.8745332104819141
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,13,cross_model,56,56,5.794246482849121,11.082512063639504,5.455784320831299,23.788150787353516,19.60004153191296,10.882875191081654,0.03571428571428571,-2.6348946318590483,-1.4083038057599744
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,20,cross_model,56,56,6.940962600708008,11.65974544627326,5.266116142272949,27.361482620239258,19.456698685434073,11.500120223652232,0.14285714285714285,-6.225670557273066,-4.380545922688075
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,False,full_output,no_think_full,6,cross_model,56,56,5.172049140930175,16.41999727487564,5.0038628578186035,91.35265350341797,210.66690324353357,16.141872917522086,0.03571428571428571,-16.070498144716243,-12.685875177383423
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,False,full_output,no_think_full,13,cross_model,56,56,5.794246482849121,12.831702853952136,5.046853065490723,41.27206039428711,44.99682187927857,12.700080412084407,0.08928571428571429,-10.051079299216875,-8.726259435926163
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,False,full_output,no_think_full,20,cross_model,56,56,6.940962600708008,13.501106074878148,5.155587673187256,25.127017974853516,21.440369876297883,13.42554362903942,0.05357142857142857,-3.425494753328483,-3.195166690008982
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,6,per_sample,56,56,5.172049140930175,14.253192833491735,3.5082855224609375,46.404518127441406,87.37074986898668,14.051302008195357,0.10714285714285714,-7.250212366419628,-2.5812888145446795
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,13,per_sample,56,56,5.794246482849121,11.136501491069794,4.587186336517334,22.872135162353516,19.929268317753017,11.046979661421343,0.03571428571428571,-6.875992623486916,-4.076425892966135
Qwen_Qwen3-14B,14B,14.0,exp_b,irrelevant_context,gsm8k_test_000075,no_think,irrelevant_context,,True,full_output,no_think_full,20,per_sample,56,56,6.940962600708008,12.401014345032829,6.600917816162109,38.98537063598633,33.58837662452611,12.34804337241433,0.07142857142857142,-2.9250653309929553,-1.1093680518014093
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,6,cross_model,59,59,5.172049140930175,11.624013961371729,3.5945427417755127,55.839881896972656,101.13162554357473,11.251914118898329,0.1016949152542373,3.940047565557181,3.5739853700002033
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,13,cross_model,59,59,5.794246482849121,9.996974799592616,4.555966854095459,18.906436920166016,11.008610401938222,9.906149773762145,0.11864406779661017,1.3895095760539355,0.8975184758504238
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,20,cross_model,59,59,6.940962600708008,10.998964907759326,4.875840663909912,25.822799682617188,17.66213709133827,10.918327273993658,0.11864406779661017,-0.8341048531613221,-1.252015304565429
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,52,52,5.172049140930175,13.532537680405836,3.5289273262023926,46.55217742919922,101.09305969895405,13.138773843353869,0.15384615384615385,-3.3307991325422655,-1.5407120814690245
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,52,52,5.794246482849121,10.578227831767155,4.67138671875,22.235445022583008,19.088970278137822,10.390392509161257,0.1346153846153846,-3.376360910551281,-3.462929468888502
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,52,52,6.940962600708008,11.287586817374596,5.499770641326904,28.933025360107422,18.733605212113222,11.174591588039023,0.07692307692307693,-5.755063845215053,-4.921625980964073
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,64,64,5.172049140930175,15.81673489511013,4.598578453063965,50.13786315917969,141.88861545225475,15.53913546365405,0.078125,-8.530233981976158,-6.335256725549698
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,64,64,5.794246482849121,13.157783031463623,5.355571746826172,36.210418701171875,53.24978403650347,13.067552627079069,0.078125,-8.948282458690503,-7.137800544500351
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,64,64,6.940962600708008,13.444445073604584,5.085020542144775,35.05056381225586,30.22970646630389,13.355996797955228,0.0625,-4.614435603068427,-4.154916763305664
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,6,per_sample,48,48,5.172049140930175,17.480558782815933,4.257356643676758,57.609893798828125,176.92104109885227,17.123524696268937,0.08333333333333333,-11.543219061530378,-7.981724580128988
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,13,per_sample,48,48,5.794246482849121,12.023519466320673,4.360702991485596,37.84858703613281,35.677087764205346,11.887159489570783,0.10416666666666667,-6.740260001347997,-5.913536429405212
Qwen_Qwen3-14B,14B,14.0,exp_b,repetitive_filler,gsm8k_test_001095,no_think,repetitive_filler,,True,full_output,no_think_full,20,per_sample,48,48,6.940962600708008,13.192783375581106,5.122335910797119,28.977548599243164,32.15735665481668,13.013475235472335,0.08333333333333333,-3.4375220853455373,-3.674027681350708
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,6,cross_model,53,53,3.396612048149109,16.99821174369668,4.363520622253418,76.39847564697266,252.85729016590366,16.630036088136524,0.0,-12.75086826348453,-7.632705858775546
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,13,cross_model,53,53,4.93133053779602,12.870300643848923,4.954647541046143,39.14761734008789,60.495107037819295,12.773931292387157,0.0,-8.829148942319591,-7.234873431069511
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,20,cross_model,53,53,6.390624952316284,12.733429323952153,6.164724826812744,30.141117095947266,36.36879990797601,12.713751306900614,0.03773584905660377,-6.461115685149058,-5.762268441064018
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,6,cross_model,59,59,3.396612048149109,13.884460275456057,3.494929790496826,45.60525894165039,87.75281425751872,13.625861040477096,0.0,-6.0653442916223765,-6.054221280415852
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,13,cross_model,59,59,4.93133053779602,12.018137527724443,4.291785717010498,26.02625846862793,33.563306378480114,11.950758284535901,0.05084745762711865,-6.94706984859403,-7.117128308614095
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,20,cross_model,59,59,6.390624952316284,13.171540042101327,3.9607608318328857,33.59220504760742,43.42652949987724,13.064980819307525,0.0847457627118644,-7.391234353437279,-7.428716802597048
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,6,cross_model,55,55,3.396612048149109,16.686160317334263,3.788402795791626,60.473567962646484,203.76468626678474,16.459530216676217,0.0,-7.610969754937387,-2.630917753492083
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,13,cross_model,55,55,4.93133053779602,12.300601794502953,4.391078472137451,28.535444259643555,29.75718193066845,12.175875354696203,0.07272727272727272,-4.002477660117195,-3.704473291124616
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,20,cross_model,55,55,6.390624952316284,12.97998593937267,4.415538787841797,28.098432540893555,27.61588041545431,12.948976772802846,0.09090909090909091,-2.2877232805474907,-2.249448435647146
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,False,full_output,no_think_full,6,per_sample,73,73,3.396612048149109,21.786292637864204,4.329402446746826,161.54209899902344,645.643157408658,21.44523893462287,0.0,-17.65831232971282,-10.002701508371452
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,False,full_output,no_think_full,13,per_sample,73,73,4.93133053779602,14.589797555583797,3.2275657653808594,37.55601501464844,51.1533826579007,14.545481575859919,0.0547945205479452,-7.0400128790026635,-4.101686151404129
Qwen_Qwen3-14B,14B,14.0,exp_c,no_think,gsm8k_test_001013,no_think,canonical,,False,full_output,no_think_full,20,per_sample,73,73,6.390624952316284,14.013486424537554,5.058614730834961,42.53438949584961,49.481603026003455,13.92435697052214,0.0821917808219178,-5.779010497654241,-2.8924351240459227
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,6,cross_model,256,256,3.396612048149109,18.680841453373432,2.034226179122925,192.1973876953125,837.7954698578816,18.221423185292995,0.08984375,-6.815278074002327,-6.2450264766812325
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.93133053779602,15.298781014047563,3.3830301761627197,100.89542388916016,183.88563440548285,15.247259610903734,0.06640625,-5.980028571287459,-5.0824641808867455
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.390624952316284,15.026106394827366,3.3543081283569336,53.897430419921875,75.54471021233056,15.001518680251312,0.09765625,-7.76092141770052,-6.619823187589645
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,6,cross_model,256,256,3.396612048149109,18.47093491908163,2.3313281536102295,430.45501708984375,1393.7133164266834,18.205993834663843,0.09765625,-12.066306977587773,-9.424183372408152
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.93133053779602,13.791132646612823,3.710422992706299,78.88975524902344,125.92812781922936,13.703858262350579,0.0859375,-4.6470804211689485,-3.437758956104517
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.390624952316284,13.417665812186897,3.7919342517852783,55.4483757019043,61.315592445048125,13.469338222712027,0.07421875,-1.480757903739914,-1.6897381022572517
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,6,cross_model,256,256,3.396612048149109,16.342751667369157,1.4517290592193604,273.244140625,700.3056323784717,16.386156885344302,0.1328125,-6.806756923349928,-6.551333262370182
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,13,cross_model,256,256,4.93133053779602,12.544753640890121,3.0672740936279297,58.058406829833984,107.73997679789441,12.56056710415416,0.16015625,-6.0672848461844495,-4.720525330763596
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,20,cross_model,256,256,6.390624952316284,13.094503860920668,4.1378092765808105,59.782711029052734,68.0813390514945,13.164329319088548,0.12890625,-2.842075942387326,-2.2487829061654896
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000290,think,canonical,,True,full_output,think_full,6,per_sample,256,256,3.396612048149109,15.349574869964272,1.476650357246399,184.2964324951172,494.17168393339114,15.346651888241727,0.17578125,-2.2853728626087046,-1.210538549348712
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000290,think,canonical,,True,full_output,think_full,13,per_sample,256,256,4.93133053779602,12.889385536313057,2.370439291000366,86.56766510009766,113.31404276407748,12.86763102599304,0.140625,-4.026980575322494,-3.459421120584011
Qwen_Qwen3-14B,14B,14.0,exp_c,think,gsm8k_test_000290,think,canonical,,True,full_output,think_full,20,per_sample,256,256,6.390624952316284,12.525585000403225,3.337185859680176,46.928672790527344,42.01495388646613,12.499914767968392,0.125,-0.7641151349261849,-0.9057896137237549
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,77,77,0.65166876912117,7.606964756916096,1.9101823568344116,225.28628540039062,720.7888696217315,5.631360306551587,0.0,11.303089747776657,7.731544977426529
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,77,77,0.7045458078384399,10.649915729250226,2.0933749675750732,428.17755126953125,2441.451078391423,7.245240672638551,0.0,25.158118173197224,17.008102941513062
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,77,77,0.9818344295024872,9.68229018248521,1.8230469226837158,379.9750671386719,2014.6257629000984,6.448088865531126,0.0,19.475772928405632,12.955418181419374
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.65166876912117,5.78210383374244,2.5648186206817627,50.48015594482422,13.26318179707306,5.691810962624798,0.0,1.6038089527076078,1.6902818344533443
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,0.7045458078384399,5.980210178531706,2.672727346420288,53.73780822753906,13.440109525506358,5.887396395497775,0.0,1.0038569869720173,1.2842163033783436
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,0.9818344295024872,6.3578360471874475,2.6772749423980713,142.67205810546875,77.13558060102595,6.088686193771959,0.0,-1.0372192847224175,0.009972777217626572
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.65166876912117,4.941602252423763,2.3894176483154297,24.110029220581055,4.286052549021348,4.895578497665719,0.0,1.6479495566592355,1.4191553555428982
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,0.7045458078384399,5.847391985356808,2.738995313644409,64.1235122680664,16.998948416023456,5.726467619427021,0.0,0.3263811651223382,0.7214682549238205
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,0.9818344295024872,5.563847196288407,2.534965753555298,44.777095794677734,8.586509066907947,5.48759475248417,0.0,1.0007893432620123,1.2211798653006554
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_zero,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,per_sample,85,85,0.65166876912117,7.256141084783217,1.7113007307052612,213.29437255859375,746.4380925852763,5.199151953061417,0.0,5.527430400313507,4.055777668952942
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_zero,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,per_sample,85,85,0.7045458078384399,11.23092807741726,1.6404697895050049,586.8867797851562,4100.963104252465,7.1745833371366645,0.0,32.563385454574465,21.88531032475558
Qwen_Qwen3-32B,32B,32.0,exp_a,constant_repetition,constant_repetition_zero,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,per_sample,85,85,0.9818344295024872,8.598868382678312,1.5928682088851929,388.98760986328125,1844.3392614871705,5.775598527420128,0.0,19.354101046459135,13.084954792802986
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,50,50,0.65166876912117,18.398250946998598,2.8001368045806885,97.99546813964844,313.4832118243064,18.30764687304594,0.0,-11.956649592343487,-1.9087600341209985
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,50,50,0.7045458078384399,13.926386423110962,3.8763797283172607,42.07213592529297,58.22437592351665,13.737578265520991,0.0,-6.641345826317272,-2.7657871062938995
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,50,50,0.9818344295024872,13.244054498672485,4.131840229034424,52.39109802246094,60.62287063696502,13.17215107898323,0.0,-7.177371308943806,-3.7917356124291057
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,54,54,0.65166876912117,16.047219898965622,2.160877227783203,58.97505569458008,138.0120212303167,15.910047895503492,0.0,-10.11044332571704,-9.483654499053953
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,54,54,0.7045458078384399,15.695853763156467,2.3689041137695312,67.2350082397461,125.04827622873833,15.46331855486024,0.0,-12.777585343640268,-9.741538218089511
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,54,54,0.9818344295024872,14.624328816378558,2.394850254058838,57.012020111083984,97.98400731927158,14.560040087070105,0.0,-9.094025610914132,-6.547114082745145
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,44,44,0.65166876912117,13.88094076243314,4.120519161224365,41.25028991699219,87.91192973182396,13.777994544007056,0.0,6.918789487896551,1.9851344281976875
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,44,44,0.7045458078384399,13.191892038692128,5.725764274597168,42.481842041015625,42.66035663258454,12.797045131062355,0.0,2.4306646982828872,0.22149168361316995
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,44,44,0.9818344295024872,13.450934941118414,4.954200744628906,32.82018280029297,44.442176291978704,13.178668920383897,0.0,1.7654893080393446,-1.186816345561633
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000334,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,per_sample,46,46,0.65166876912117,13.957114395887956,1.839785099029541,59.900142669677734,130.6857371084314,13.904490958319771,0.0,-1.7343235029102317,-0.8888357083002738
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000334,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,per_sample,46,46,0.7045458078384399,14.067914107571477,2.090754508972168,44.80741882324219,53.36023480229175,13.84806032710605,0.0,-2.136780256479563,-0.5177104870478324
Qwen_Qwen3-32B,32B,32.0,exp_a,regular_gsm8k_nothink,gsm8k_test_000334,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,per_sample,46,46,0.9818344295024872,12.052961976631828,3.5746381282806396,25.297367095947266,21.44549057123294,11.90391231642829,0.0,-0.20140988665747708,0.9656425317128488
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,57,57,0.65166876912117,4.8444351376148695,0.9699857234954834,91.80461883544922,164.81784944324102,3.7503115087747596,0.0,0.5033826672230493,-0.003644545873005889
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,cross_model,57,57,0.7045458078384399,6.75802783380475,0.872993528842926,145.2926483154297,462.45614094194553,4.847544367824286,0.0,-0.14393193059734208,-0.4878455440203364
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,cross_model,57,57,0.9818344295024872,6.5086134274800616,0.7534956336021423,151.9434051513672,437.7870691826711,4.810133295399803,0.19298245614035087,-18.873012723377478,-12.844881959756217
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,65,65,0.65166876912117,7.438182346637433,1.0903831720352173,169.40243530273438,541.7916624009505,5.835303112864494,0.0,-21.963900398374467,-14.97670578255373
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,cross_model,65,65,0.7045458078384399,8.745999303230873,1.4900552034378052,147.72093200683594,615.198746814514,6.794028740376234,0.0,-15.29967295106478,-10.552684279049144
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_02,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,cross_model,65,65,0.9818344295024872,5.957156197841351,1.3433352708816528,54.79148483276367,129.3004821538274,5.271012665703893,0.0,-12.113158279699055,-8.650747236083536
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,99,99,0.65166876912117,6.681768902022429,0.8835928440093994,370.1597900390625,1371.2008487812266,4.6239471076702605,0.0,14.254033265258334,9.256193599700929
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,cross_model,99,99,0.7045458078384399,6.508681642286705,0.8824695348739624,277.3997497558594,837.7968824373513,4.682994266553802,0.0,4.2608263702826195,2.4359938979148854
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_03,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,cross_model,99,99,0.9818344295024872,7.060324123411467,0.7488337159156799,270.05218505859375,776.2468798776822,5.439227477628359,0.1717171717171717,0.5013078284263794,-0.4578685712814323
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,per_sample,65,65,0.65166876912117,4.998437215731694,1.144492745399475,135.25531005859375,271.82295274379806,3.876100951805711,0.0,6.705233709962215,4.070281330276938
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,13,per_sample,65,65,0.7045458078384399,5.76566112958468,1.0917274951934814,176.5222930908203,465.489761700313,4.303567744791508,0.0,9.453788838686641,5.852245197576636
Qwen_Qwen3-32B,32B,32.0,exp_a,short_cycle_repetition,short_cycle_repetition_04,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,20,per_sample,65,65,0.9818344295024872,4.545783147445092,0.9530667066574097,65.1114273071289,86.81626756708619,3.809949876740575,0.046153846153846156,-4.820594435971941,-3.694352956379161
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_01,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,cross_model,161,161,0.65166876912117,1.3830101082784048,0.5043548941612244,60.382896423339844,22.52006553044735,1.1787213422358032,0.2857142857142857,1.0929702996988266,0.6240738441304461
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_01,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,cross_model,161,161,0.7045458078384399,1.5124224405851423,0.6004332900047302,57.16225814819336,20.574157906437826,1.3068082366138694,0.2546583850931677,0.6292631521646209,0.2873140457199843
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_01,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,cross_model,161,161,0.9818344295024872,3.9370184222363536,0.7930155396461487,306.8362731933594,592.1522965704703,2.833606229349968,0.19254658385093168,6.745897801409986,4.159920993374616
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_02,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,cross_model,161,161,0.65166876912117,1.3657776298730269,0.5041970610618591,60.326499938964844,22.418908454999176,1.1616081561893221,0.2732919254658385,1.1144340410160145,0.6418177819833524
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_02,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,cross_model,161,161,0.7045458078384399,1.4988128402218315,0.5942578315734863,59.38988494873047,21.966040149979808,1.2903149653226134,0.2857142857142857,0.7854264398155377,0.39705357173594047
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_02,no_think,degenerate,templatic_repetition,,full_output,no_think_full,20,cross_model,161,161,0.9818344295024872,3.245638696673494,0.7309353947639465,216.71131896972656,295.4896041178171,2.4636570546776033,0.2484472049689441,4.055852424585606,2.393891958201804
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_03,no_think,degenerate,templatic_repetition,,full_output,no_think_full,6,cross_model,161,161,0.65166876912117,1.3776323906383159,0.5026513338088989,61.78017044067383,23.473025631575688,1.169989816099405,0.2795031055900621,1.1923832908728667,0.6938072530234731
Qwen_Qwen3-32B,32B,32.0,exp_a,templatic_repetition,templatic_repetition_03,no_think,degenerate,templatic_repetition,,full_output,no_think_full,13,cross_model,161,161,0.7045458078384399,1.5185672222457318,0.589975118637085,62.67774963378906,24.327677706960497,1.3016981668770309,0.3167701863354037,0.9521905386724884,0.5077596263187685
