model,model_label,model_sort_key,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000921,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,50,50,3.8548195362091064,15.609752068519592,3.9339559078216553,43.253936767578125,85.7169850909601,15.445892718373514,0.0,-9.913515138626101,-7.751331035907452,-36.7727165222168
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000921,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,50,50,5.757846450805664,13.769251899719238,3.9769973754882812,32.096744537353516,46.082846763966835,13.769456425491645,0.1,-8.187131655075962,-7.218411408937895,-29.13007354736328
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000921,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,155,155,2.5312432765960695,22.409214171286553,1.3561209440231323,294.01995849609375,1283.9373011785144,21.442531056992415,0.2129032258064516,1.2667229926319639,1.4310812308238106,-46.21232986450195
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000921,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,155,155,3.8548195362091064,16.23996041051803,2.628997802734375,217.36630249023438,421.00320743297243,15.55779803728128,0.11612903225806452,4.961131268044536,3.2047048837710648,-36.7727165222168
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000921,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,155,155,5.757846450805664,15.361115320267215,4.619307994842529,136.30455017089844,166.3390577582857,14.97653971709214,0.04516129032258064,7.021651602382981,4.644482282491831,-29.13007354736328
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000923,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,41,41,2.5312432765960695,20.661359850953264,2.9060745239257812,94.23392486572266,362.6650061203288,20.822238951921463,0.0,-18.984365031278895,-14.894982164556332,-77.27961730957031
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000923,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,41,41,3.8548195362091064,17.70460650979019,3.785480499267578,64.25033569335938,186.74561740897562,17.631812071800233,0.024390243902439025,-15.146416816977226,-10.672508543187922,-46.95873260498047
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000923,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,41,41,5.757846450805664,14.776130350624642,3.9645442962646484,48.51530075073242,82.35610335292264,14.655522131919863,0.0975609756097561,-8.106323976549938,-4.895322929729113,-21.289419174194336
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000923,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.5312432765960695,19.644169099163264,1.0835121870040894,432.72637939453125,2203.3345626490427,18.509374240220872,0.2734375,6.2419997950904715,8.650864506140351,-77.27961730957031
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000923,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,3.8548195362091064,14.21882385527715,1.3057551383972168,277.68267822265625,601.8518430042462,13.580998642170405,0.265625,1.2952629785314493,1.3771663308143616,-46.95873260498047
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000923,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.757846450805664,14.168600604869425,1.8999273777008057,128.1810760498047,192.11442985648387,13.890196612471494,0.29296875,-0.5741684299691613,-0.356536615639925,-21.289419174194336
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000965,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,47,47,2.5312432765960695,13.802964509801662,2.618915319442749,75.64247131347656,183.8090502083718,13.723121720811596,0.0,-9.518086683242874,-6.044181247552235,-95.41873931884766
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000965,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,47,47,3.8548195362091064,12.626458360793743,4.302683353424072,42.0997428894043,46.098643494491135,12.252705190492712,0.0,-1.7407675626430115,-1.119081099828085,-44.02653884887695
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000965,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,47,47,5.757846450805664,11.468197792134387,5.714300155639648,33.31979751586914,27.133221551455296,11.340537164522253,0.02127659574468085,-5.9166460087958805,-4.487777471542358,-86.63114166259766
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000965,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.5312432765960695,21.2161419079639,1.3813565969467163,316.284423828125,1773.5055084794008,20.597133417170625,0.125,-1.7708986166620835,4.151014316827059,-95.41873931884766
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000965,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,3.8548195362091064,13.247935653664172,1.9939589500427246,192.03396606445312,287.75250906313414,13.061056678870624,0.140625,3.8460217919794304,5.226951323449612,-44.02653884887695
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000965,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.757846450805664,14.963708446361125,3.2859749794006348,399.4947204589844,668.2789232265222,14.362601902156037,0.140625,9.31866926846765,7.656902942806482,-86.63114166259766
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000990,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,46,46,2.5312432765960695,17.96637301341347,3.809819459915161,91.26528930664062,344.5375968799628,17.920358419418335,0.0,-25.381509955782896,-20.56336683034897,-37.556068420410156
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000990,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,46,46,3.8548195362091064,14.403138855229253,4.033899784088135,42.42728042602539,78.46561145692097,14.281763415866424,0.0,-14.833161777086987,-12.899638652801512,-14.843942642211914
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000990,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,46,46,5.757846450805664,16.101672348768815,4.974789142608643,58.557865142822266,127.57234729981086,16.132142586178247,0.06521739130434782,-18.270015883732466,-14.768203576405844,-12.714232444763184
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000990,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.5312432765960695,22.5842874632217,1.0340358018875122,335.40875244140625,2336.2954620656383,22.669858662510215,0.14453125,-17.965690356281193,-14.040189703926444,-37.556068420410156
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000990,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,3.8548195362091064,15.386915974784642,1.5609413385391235,114.82389068603516,255.31395106825897,15.52860071447408,0.12109375,-9.921236616556609,-8.402335630729795,-14.843942642211914
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_000990,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.757846450805664,15.297281487844884,2.6433634757995605,87.1727066040039,106.0353475655138,15.245051443391128,0.125,-1.9683174798644325,-2.37599591165781,-12.714232444763184
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001088,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,76,76,2.5312432765960695,17.273544066830684,1.4757044315338135,78.80125427246094,313.79902819584834,17.102130489349364,0.09210526315789473,-21.164067064827627,-18.109352249848218,-26.188491821289062
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001088,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,76,76,3.8548195362091064,19.521146946831752,1.5930438041687012,83.70758819580078,354.10514378491877,19.453505303064983,0.09210526315789473,-22.41118335764619,-19.878337897752463,-6.056352615356445
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001088,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,76,76,5.757846450805664,16.852299411045877,2.5644428730010986,65.1302719116211,196.31418289828125,16.66009873390198,0.09210526315789473,-20.72565012807645,-17.863541854055303,-34.32280349731445
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001088,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.5312432765960695,20.666166193783283,1.3573163747787476,319.6759338378906,1799.4059689869248,19.943413496625666,0.10546875,-22.601574711529523,-14.328233033418655,-26.188491821289062
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001088,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,3.8548195362091064,16.420668753329664,1.8313628435134888,126.58616638183594,372.43631913643,16.270175892479564,0.17578125,-12.533449614496059,-8.350684147328138,-6.056352615356445
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001088,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.757846450805664,19.713913054205477,3.32222056388855,247.97239685058594,471.47788097494146,19.262036008494245,0.13671875,-9.28224656368587,-6.817552354186773,-34.32280349731445
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,35,35,2.5312432765960695,18.210952935900007,2.722499370574951,81.94414520263672,299.69590520380024,18.09900338509503,0.0,-13.11031573159356,-4.997432284884983,-59.72746276855469
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,35,35,3.8548195362091064,12.871197598321098,3.476421594619751,30.52089500427246,39.60433162238332,12.738418263547562,0.02857142857142857,-4.213755280630942,-1.0021965503692627,-32.89618682861328
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,35,35,5.757846450805664,11.15886058807373,4.769300937652588,26.76072883605957,19.804337840474233,11.068237444933724,0.11428571428571428,-4.756810156504319,-2.5317582024468326,-15.36945915222168
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,154,154,2.5312432765960695,24.581332969201075,1.9178460836410522,198.9221954345703,1086.1860550766794,23.90204922747768,0.06493506493506493,1.80913524456887,-0.23252536394657497,-59.72746276855469
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,154,154,3.8548195362091064,18.08822130228018,3.568465232849121,130.23179626464844,346.31802330651254,17.689445451973313,0.006493506493506494,-2.0660047955427077,-3.9067455805265006,-32.89618682861328
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001108,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,154,154,5.757846450805664,15.412137492910608,4.925235748291016,74.08912658691406,91.07188217696036,15.206654102973687,0.025974025974025976,0.6231234786996862,-1.0037758289239314,-15.36945915222168
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001144,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,50,50,2.5312432765960695,16.366573686599732,2.605950355529785,46.16438674926758,156.9468603430449,16.16764471482258,0.0,-7.6196288344439305,-3.610735288033119,-69.42355346679688
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001144,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,50,50,3.8548195362091064,13.2664612865448,3.767540454864502,39.11006164550781,62.470075482951636,13.015248142943092,0.02,-4.616564159393305,-2.6033878693213843,-44.65131378173828
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001144,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,50,50,5.757846450805664,13.9177179145813,4.187413692474365,34.147216796875,50.356085322189,13.912304060799736,0.08,-7.826295069526223,-5.046712655287523,-23.41562843322754
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001144,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.5312432765960695,20.01101054204628,1.6472141742706299,251.17161560058594,1331.603893324911,19.37957226631724,0.0859375,6.586194215606954,2.793014256283641,-69.42355346679688
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001144,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,3.8548195362091064,14.701171569526196,2.2794888019561768,172.0162811279297,290.04639145213514,14.283638632435592,0.08984375,1.3360137102362166,-0.042325280606746674,-44.65131378173828
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001144,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.757846450805664,14.144773940555751,3.0959174633026123,110.63970184326172,123.89742231979838,13.893954966519331,0.08984375,2.063282776013436,0.9754236564040184,-23.41562843322754
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001178,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,32,32,2.5312432765960695,18.509646229445934,3.0467400550842285,51.04402542114258,213.5232035095241,18.421075890141147,0.0,-18.521047772331656,-13.662639617919922,-9.627328872680664
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001178,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,32,32,3.8548195362091064,12.22690099477768,3.2281367778778076,27.128341674804688,41.49641699902244,12.08246481803156,0.03125,-7.537956974723108,-4.274302273988724,-13.04356575012207
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001178,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,32,32,5.757846450805664,10.637343361973763,3.450407028198242,26.12930679321289,26.204956189620653,10.621517935106832,0.125,-8.20317689668048,-5.266655206680298,-19.46967887878418
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001178,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,160,160,2.5312432765960695,21.09456631168723,1.2282824516296387,146.1181640625,940.3690634865901,20.626540468173957,0.0625,-2.4891090974952204,-8.638271579146384,-9.627328872680664
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001178,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,160,160,3.8548195362091064,15.063097454607487,2.0087945461273193,97.55084991455078,197.54106155920215,14.72980886885205,0.05,1.7466735294701805,-1.2931726038455977,-13.04356575012207
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001178,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,160,160,5.757846450805664,14.746194805204869,3.4971115589141846,85.68260192871094,116.32748590074024,14.502251242691615,0.1,4.935115738518483,3.0308994293212876,-19.46967887878418
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,54,54,2.5312432765960695,13.47287529927713,3.6404335498809814,45.56356430053711,94.63264987618935,13.377026391479204,0.0,-6.755203348699246,-4.118806907108853,-52.109867095947266
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,54,54,3.8548195362091064,12.705275932947794,4.424691677093506,38.37923049926758,47.29506127004324,12.479089098156624,0.0,-6.13959522728968,-6.007665395736694,-17.903837203979492
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,54,54,5.757846450805664,11.85312988139965,4.758626461029053,28.405519485473633,29.443827561342964,11.77437802980531,0.037037037037037035,-6.394502269860467,-6.3630654471261145,-20.26703453063965
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,2.5312432765960695,17.391884847078472,1.3783949613571167,318.6242980957031,1335.8746651377264,16.471669629391492,0.09765625,-5.806932449145123,-5.128871637124284,-52.109867095947266
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,3.8548195362091064,13.190176053903997,2.6659185886383057,126.17313385009766,185.2141214557649,12.933397495045378,0.0859375,-6.57926066924149,-4.946121424895065,-17.903837203979492
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001182,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,5.757846450805664,15.226877273060381,3.9574086666107178,114.20580291748047,150.9207922801417,15.097970798786946,0.05078125,-1.7872499165966447,-1.504886788588303,-20.26703453063965
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001246,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,43,43,2.5312432765960695,12.975567745607952,2.844139575958252,37.807373046875,69.94113577714421,12.838868680454436,0.0,-2.0238244210942913,0.4554473486813624,-31.915729522705078
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001246,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,43,43,3.8548195362091064,12.592551259107369,3.040091037750244,33.60946273803711,40.12079868210902,12.480344675836108,0.046511627906976744,-3.9246163705942734,-2.899064064025879,-26.72953987121582
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001246,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,43,43,5.757846450805664,11.636451588120572,4.090094089508057,26.946115493774414,26.830884966657226,11.639905237016222,0.11627906976744186,-7.534372871068269,-5.212493246251887,-17.19577407836914
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001246,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,195,195,2.5312432765960695,21.262731589415136,1.8210307359695435,650.959716796875,2881.223664796386,20.635169381333384,0.1076923076923077,-30.128735334195763,-24.35578127783172,-31.915729522705078
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001246,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,195,195,3.8548195362091064,14.735643094625228,2.713247537612915,173.82305908203125,318.9703521193588,14.27464112670151,0.08205128205128205,-4.872499571565177,-4.675457638137193,-26.72953987121582
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001246,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,195,195,5.757846450805664,14.97457518088512,3.3980610370635986,118.88526153564453,141.55810259074028,14.673904046569902,0.07179487179487179,-1.748709498394979,-1.7140721301643218,-17.19577407836914
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001307,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,43,43,2.5312432765960695,17.4484879804212,2.9410481452941895,80.3318862915039,239.63426014011452,17.476924578348797,0.0,-16.994860880974738,-14.817649126052856,-51.97412109375
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001307,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,43,43,3.8548195362091064,14.206981830818709,3.352414846420288,45.9249382019043,66.65866346210278,13.949432969093323,0.046511627906976744,-8.584626346511527,-7.666147383776577,-29.0020694732666
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001307,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,43,43,5.757846450805664,13.429571451142778,4.205631732940674,45.03217697143555,54.45917822386463,13.458085389364333,0.06976744186046512,-10.413984530571906,-8.211929581382059,-10.651613235473633
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001307,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,139,139,2.5312432765960695,17.44626620862124,1.4015119075775146,156.36317443847656,783.2971605488704,16.681298718936198,0.1366906474820144,-0.08546019732523318,-5.081786458832877,-51.97412109375
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001307,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,139,139,3.8548195362091064,13.338195646409508,2.438727378845215,142.3143310546875,205.981894527084,12.835072424100792,0.05755395683453238,1.7842726497218993,-1.934993042264665,-29.0020694732666
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001307,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,139,139,5.757846450805664,12.675615164873411,3.604980230331421,69.13233184814453,55.56718093300588,12.433981105901193,0.08633093525179857,-0.11419951320306855,-1.5828501973833369,-10.651613235473633
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,35,35,2.5312432765960695,16.11244878768921,4.875384330749512,68.45951843261719,184.39867100678413,16.088339623282938,0.0,-11.831474921816884,-9.673757341172962,-32.286529541015625
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,35,35,3.8548195362091064,13.0207400730678,5.005150318145752,35.458553314208984,52.61868950289055,12.85652317720301,0.0,-7.048103055499855,-4.89136658774482,-76.513427734375
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,35,35,5.757846450805664,12.135861260550362,5.618381500244141,22.112564086914062,20.203585990014222,12.01327004152186,0.02857142857142857,-5.777721105303092,-4.597957134246826,-37.276451110839844
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,225,225,2.5312432765960695,19.907456896040173,1.541047215461731,212.55072021484375,958.3649805947769,19.321090402347682,0.09333333333333334,11.13800834214088,12.829688881572924,-32.286529541015625
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,225,225,3.8548195362091064,15.767735146416559,2.6527822017669678,320.2630920410156,546.62636766471,15.072193537439613,0.057777777777777775,14.481197340973718,12.554713625656932,-76.513427734375
Qwen_Qwen3-32B,32B,32.0,exp_c,think,gsm8k_test_001311,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,225,225,5.757846450805664,14.229716284010145,3.9995274543762207,161.98507690429688,143.43856716249246,13.890780691589626,0.07555555555555556,7.620145481863562,6.718592727393435,-37.276451110839844
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000099,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,48,48,2.8834132671356203,14.163568377494812,3.418893814086914,38.40994644165039,78.24424543531626,13.777093035109498,0.0,-6.116688741713162,-4.194464862346647,-2.467151641845703
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000099,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,48,48,4.469035816192627,11.898865630229315,5.275782585144043,20.48306655883789,18.117367696876812,11.831189632415773,0.0,-2.7574059099567267,-2.7966217199961356,0.22484779357910156
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000099,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,48,48,5.961378192901611,12.36536001165708,6.980243682861328,26.659061431884766,24.094415524020587,12.328356732713418,0.0,7.748482177915088e-05,-1.1947857538859044,-1.3218603134155273
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000176,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,65,65,2.8834132671356203,10.549786784098698,2.345694065093994,59.035736083984375,110.06658456315165,10.107695486396551,0.06153846153846154,4.695672894191061,4.098707269219792,-17.089391708374023
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000176,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,65,65,4.469035816192627,9.58896590746366,3.202180862426758,23.656946182250977,28.887331504298576,9.441862724721432,0.12307692307692308,2.07981338500976,1.3281463454751403,-3.177614212036133
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000176,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,65,65,5.961378192901611,10.83350766988901,4.863062858581543,23.54390525817871,20.206974655824204,10.749873876571655,0.06153846153846154,0.09368810987138895,0.5946364683263443,0.9250574111938477
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000192,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,73,73,2.8834132671356203,17.01391061854689,1.8640251159667969,83.6627426147461,252.29197380699188,16.49582199090057,0.0821917808219178,-12.989293066937147,-8.388144028814217,12.106191635131836
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000192,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,73,73,4.469035816192627,13.216286290181825,3.50514554977417,33.29855728149414,39.5523886700014,13.127300053834915,0.0547945205479452,-5.729882679352793,-4.980980157852175,9.128487586975098
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000192,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,73,73,5.961378192901611,12.361952265647993,5.732442378997803,34.93694305419922,26.506272894902004,12.187224348386128,0.0136986301369863,-0.6396929392413877,-1.0251699748792138,3.6888561248779297
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000217,no_think,canonical,,True,answer_segment,no_think_answer,6,exp_c_segment_sample,40,40,2.8834132671356203,12.081888210773467,3.823439121246338,28.580766677856445,50.7236906706061,11.717969613197521,0.0,0.12138111940244002,0.0624369621276859,10.437090873718262
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000217,no_think,canonical,,True,answer_segment,no_think_answer,13,exp_c_segment_sample,40,40,4.469035816192627,11.006675958633423,4.539945125579834,23.517900466918945,16.82380230273826,10.933758894602455,0.0,-0.36172651430456615,-1.062472629547118,2.9836044311523438
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000217,no_think,canonical,,True,answer_segment,no_think_answer,20,exp_c_segment_sample,40,40,5.961378192901611,11.768530428409576,5.467741966247559,29.57042121887207,19.871999117046936,11.719842739594291,0.075,3.1284733580379935,1.1278213977813731,2.0213775634765625
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000276,no_think,canonical,,False,answer_segment,no_think_answer,6,exp_c_segment_sample,153,153,2.8834132671356203,8.560607205808552,1.1543238162994385,120.92753601074219,160.0168632856511,8.13421433222921,0.3464052287581699,-7.201789689847201,-7.978879387562094,2.563243865966797
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000276,no_think,canonical,,False,answer_segment,no_think_answer,13,exp_c_segment_sample,153,153,4.469035816192627,8.680957558887457,2.2080130577087402,42.728973388671875,39.194436253013905,8.549052773337614,0.29411764705882354,-6.70164474750067,-6.58056508577787,-2.8640823364257812
Qwen_Qwen3-4B,4B,4.0,exp_c,no_think,gsm8k_test_000276,no_think,canonical,,False,answer_segment,no_think_answer,20,exp_c_segment_sample,153,153,5.961378192901611,9.539817518658108,3.216374158859253,41.74024963378906,25.259675748463543,9.421103447675705,0.21568627450980393,-2.5351865045708992,-2.6803327584877987,0.5509233474731445
