model,model_label,experiment,layer,valid_pair,model_sort_key,hidden_dim,lid_value_normalization,example_id,prompt_variant,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens,raw_think_answer_lid,raw_no_think_answer_lid,raw_answer_lid_diff
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000644,canonical,0.0022330531850457192,0.002346473000943661,-0.0001134198158979416,True,False,56.0,50.0,11.433232307434082,12.013941764831545,-0.5807094573974609
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000645,canonical,0.0028909921646118166,0.0026616115123033524,0.00022938065230846406,True,True,43.0,55.0,14.8018798828125,13.627450942993164,1.174428939819336
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000645,canonical,0.0022149085998535156,0.0022118693217635156,3.0392780900001366e-06,True,True,43.0,55.0,11.34033203125,11.3247709274292,0.0155611038208007
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000645,canonical,0.0024477392435073853,0.0025185955688357352,-7.085632532835006e-05,True,True,43.0,55.0,12.532424926757812,12.895209312438965,-0.3627843856811523
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000655,canonical,0.0034254759550094603,0.003633791208267212,-0.00020831525325775145,True,True,56.0,51.0,17.538436889648438,18.605010986328125,-1.0665740966796875
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000655,canonical,0.0026930797845125197,0.0025715427473187447,0.00012153703719377517,True,True,56.0,51.0,13.788568496704102,13.166298866271973,0.6222696304321289
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000655,canonical,0.002485604956746102,0.002673552744090557,-0.0001879477873444557,True,True,56.0,51.0,12.72629737854004,13.688590049743652,-0.9622926712036132
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000668,canonical,0.002505757100880146,0.002454269491136074,5.148760974407195e-05,True,True,49.0,45.0,12.829476356506348,12.5658597946167,0.2636165618896484
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000668,canonical,0.002287526056170463,0.0021873146295547487,0.00010021142661571502,True,True,49.0,45.0,11.712133407592772,11.199050903320312,0.5130825042724609
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000668,canonical,0.002154543623328209,0.002184329740703106,-2.978611737489699e-05,True,True,49.0,45.0,11.03126335144043,11.183768272399902,-0.1525049209594726
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000684,canonical,0.0030184730887413023,0.002693007327616215,0.00032546576112508775,True,True,38.0,40.0,15.454582214355469,13.78819751739502,1.6663846969604492
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000684,canonical,0.0026261908933520317,0.0022483473643660546,0.0003778435289859772,True,True,38.0,40.0,13.446097373962402,11.5115385055542,1.9345588684082031
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000684,canonical,0.0025083635002374647,0.002508118748664856,2.447515726089453e-07,True,True,38.0,40.0,12.84282112121582,12.841567993164062,0.0012531280517578
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000695,canonical,0.002533145807683468,0.002602688781917095,-6.954297423362732e-05,True,True,46.0,45.0,12.969706535339355,13.325766563415527,-0.3560600280761719
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000695,canonical,0.002293437533080578,0.0022420737892389297,5.13637438416481e-05,True,True,46.0,45.0,11.74240016937256,11.47941780090332,0.2629823684692383
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000695,canonical,0.0021831022575497625,0.0022529438138008118,-6.984155625104904e-05,True,True,46.0,45.0,11.177483558654783,11.535072326660156,-0.3575887680053711
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000697,canonical,0.002380139380693436,0.0027436781674623494,-0.00036353878676891326,True,True,61.0,50.0,12.18631362915039,14.047632217407228,-1.861318588256836
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000697,canonical,0.0019390640780329704,0.0020136751234531404,-7.461104542016982e-05,True,True,61.0,50.0,9.928008079528809,10.310016632080078,-0.3820085525512695
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000697,canonical,0.0019916750490665434,0.002212142013013363,-0.0002204669639468193,True,True,61.0,50.0,10.197376251220703,11.326167106628418,-1.1287908554077148
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000713,canonical,0.0032035447657108307,0.002953033894300461,0.0002505108714103699,True,True,49.0,50.0,16.402149200439453,15.11953353881836,1.2826156616210938
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000713,canonical,0.0025336399674415586,0.002436239644885063,9.740032255649567e-05,True,True,49.0,50.0,12.97223663330078,12.473546981811523,0.4986896514892578
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000713,canonical,0.002467339113354683,0.0024469980970025064,2.034101635217666e-05,True,True,49.0,50.0,12.632776260375977,12.528630256652832,0.1041460037231445
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000740,canonical,0.004370166733860969,0.0032629437744617464,0.0011072229593992234,True,False,63.0,79.0,22.375253677368164,16.70627212524414,5.668981552124023
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000740,canonical,0.0028038419783115386,0.002756069600582123,4.777237772941588e-05,True,False,63.0,79.0,14.355670928955078,14.111076354980469,0.2445945739746093
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000740,canonical,0.002714321576058865,0.003021337650716305,-0.0003070160746574402,True,False,63.0,79.0,13.897326469421388,15.46924877166748,-1.5719223022460938
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000759,canonical,0.0027345536276698113,0.0024609390646219255,0.0002736145630478859,True,True,56.0,54.0,14.000914573669434,12.600008010864258,1.4009065628051758
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000759,canonical,0.0023672206327319143,0.002083487622439861,0.0002837330102920532,True,True,56.0,54.0,12.120169639587402,10.66745662689209,1.4527130126953125
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000759,canonical,0.002283679321408272,0.002143006399273873,0.0001406729221343994,True,True,56.0,54.0,11.692438125610352,10.972192764282228,0.720245361328125
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000760,canonical,0.002698725648224354,0.00288781151175499,-0.00018908586353063586,True,False,71.0,65.0,13.817475318908691,14.785594940185549,-0.9681196212768556
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000760,canonical,0.0026588818058371545,0.002398163639008999,0.0002607181668281555,True,False,71.0,65.0,13.61347484588623,12.278597831726074,1.3348770141601562
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000760,canonical,0.0022290647029876713,0.0022763457149267198,-4.7281011939048766e-05,True,False,71.0,65.0,11.412811279296877,11.654890060424805,-0.2420787811279297
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000767,canonical,0.003168654814362526,0.002914137952029705,0.0002545168623328209,True,True,44.0,46.0,16.223512649536133,14.92038631439209,1.303126335144043
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000767,canonical,0.0022745979949831963,0.0022113006561994557,6.3297338783741e-05,True,True,44.0,46.0,11.645941734313965,11.321859359741213,0.3240823745727539
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000767,canonical,0.0023767750710248945,0.002248073928058148,0.00012870114296674727,True,True,44.0,46.0,12.16908836364746,11.510138511657717,0.6589498519897461
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000775,canonical,0.0032713249325752257,0.0031270090490579604,0.00014431588351726532,True,False,47.0,46.0,16.749183654785156,16.010286331176758,0.7388973236083984
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000775,canonical,0.0027317693457007404,0.0025248460471630095,0.00020692329853773118,True,False,47.0,46.0,13.986659049987791,12.92721176147461,1.0594472885131836
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000775,canonical,0.0024713693186640745,0.0025531243532896037,-8.175503462553023e-05,True,False,47.0,46.0,12.65341091156006,13.071996688842772,-0.4185857772827148
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000776,canonical,0.0031480301171541215,0.0027234597131609913,0.00042457040399312973,True,True,53.0,52.0,16.1179141998291,13.944113731384276,2.173800468444824
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000776,canonical,0.002475571446120739,0.002356719970703125,0.00011885147541761399,True,True,53.0,52.0,12.674925804138184,12.06640625,0.6085195541381836
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000776,canonical,0.0023690769448876385,0.0024657752364873886,-9.66982915997505e-05,True,True,53.0,52.0,12.129673957824709,12.62476921081543,-0.4950952529907226
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000781,canonical,0.0032922130078077315,0.003347757458686829,-5.554445087909697e-05,True,True,48.0,43.0,16.856130599975586,17.140518188476562,-0.2843875885009765
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000781,canonical,0.0024968402460217474,0.0022178661078214646,0.00027897413820028306,True,True,48.0,43.0,12.783822059631348,11.355474472045898,1.4283475875854492
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000781,canonical,0.0024994319304823876,0.002344371192157269,0.00015506073832511903,True,True,48.0,43.0,12.797091484069824,12.003180503845217,0.7939109802246094
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000782,canonical,0.0033668115735054015,0.002991742640733719,0.00037506893277168275,False,False,52.0,53.0,17.238075256347656,15.31772232055664,1.9203529357910156
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000782,canonical,0.0026277221739292147,0.0021149123087525366,0.0005128098651766777,False,False,52.0,53.0,13.453937530517578,10.828351020812988,2.62558650970459
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000782,canonical,0.0024250915274024007,0.0025057002902030947,-8.060876280069351e-05,False,False,52.0,53.0,12.416468620300291,12.829185485839844,-0.4127168655395508
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000795,canonical,0.003186563402414322,0.0029651762917637823,0.00022138711065053935,True,False,56.0,43.0,16.315204620361328,15.181702613830566,1.1335020065307615
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000795,canonical,0.0024169394746422763,0.002636062353849411,-0.00021912287920713421,True,False,56.0,43.0,12.374730110168455,13.496639251708984,-1.1219091415405271
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000795,canonical,0.0022221360355615615,0.002548842877149582,-0.0003267068415880203,True,False,56.0,43.0,11.377336502075195,13.05007553100586,-1.672739028930664
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000814,canonical,0.004230551794171334,0.0031325619667768477,0.0010979898273944856,False,False,67.0,66.0,21.660425186157227,16.03871726989746,5.621707916259766
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000814,canonical,0.00245398785918951,0.002078614570200443,0.000375373288989067,False,False,67.0,66.0,12.564417839050291,10.64250659942627,1.9219112396240232
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000814,canonical,0.002372976578772068,0.0023550244048237802,1.795217394828795e-05,False,False,67.0,66.0,12.149640083312988,12.057724952697754,0.0919151306152343
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000828,canonical,0.003804297372698784,0.0034496743232011796,0.00035462304949760435,True,True,50.0,50.0,19.478002548217773,17.66233253479004,1.8156700134277344
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000828,canonical,0.002847636304795742,0.002482343651354313,0.00036529265344142914,True,True,50.0,50.0,14.5798978805542,12.709599494934082,1.8702983856201172
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000828,canonical,0.0025824293494224547,0.0025601895526051527,2.2239796817302696e-05,True,True,50.0,50.0,13.222038269042969,13.10817050933838,0.1138677597045898
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000829,canonical,0.003083042614161968,0.003067376837134361,1.5665777027606954e-05,True,True,68.0,74.0,15.785178184509276,15.70496940612793,0.0802087783813476
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000829,canonical,0.00271371528506279,0.0026956520974636077,1.806318759918213e-05,True,True,68.0,74.0,13.894222259521484,13.801738739013672,0.0924835205078125
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000829,canonical,0.0025368986651301386,0.002488311566412449,4.8587098717689514e-05,True,True,68.0,74.0,12.988921165466309,12.740155220031738,0.2487659454345703
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000830,canonical,0.004189912229776383,0.0039676990360021595,0.00022221319377422333,True,False,64.0,51.0,21.45235061645508,20.314619064331055,1.1377315521240234
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000830,canonical,0.0024964645504951476,0.0024323787540197375,6.408579647541045e-05,True,False,64.0,51.0,12.781898498535156,12.453779220581056,0.3281192779541015
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000830,canonical,0.0024209806695580484,0.0023865820840001106,3.439858555793762e-05,True,False,64.0,51.0,12.395421028137209,12.219300270080566,0.1761207580566406
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000848,canonical,0.0032503850758075713,0.0033000756055116655,-4.969052970409392e-05,True,True,55.0,55.0,16.641971588134766,16.896387100219727,-0.2544155120849609
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000848,canonical,0.002402062341570854,0.002303070947527885,9.899139404296875e-05,True,True,55.0,55.0,12.298559188842772,11.791723251342772,0.5068359375
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000848,canonical,0.002206914499402046,0.0023815123364329333,-0.0001745978370308876,True,True,55.0,55.0,11.299402236938477,12.19334316253662,-0.8939409255981445
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000852,canonical,0.0027890702709555625,0.003145427629351616,-0.0003563573583960533,False,False,57.0,54.0,14.28003978729248,16.104589462280273,-1.824549674987793
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000852,canonical,0.0023332700133323675,0.00262718889862299,-0.00029391888529062277,False,False,57.0,54.0,11.94634246826172,13.451207160949709,-1.5048646926879885
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000852,canonical,0.002420806884765625,0.0026458228006958962,-0.0002250159159302712,False,False,57.0,54.0,12.39453125,13.546612739562988,-1.1520814895629885
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000871,canonical,0.00315299928188324,0.002820896729826927,0.0003321025520563126,True,False,72.0,68.0,16.143356323242188,14.442991256713867,1.7003650665283203
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000871,canonical,0.0024614520370960236,0.0022916510701179505,0.00016980096697807311,True,False,72.0,68.0,12.60263442993164,11.733253479003906,0.8693809509277344
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000871,canonical,0.0024761071428656576,0.002505064569413662,-2.895742654800414e-05,True,False,72.0,68.0,12.677668571472168,12.82593059539795,-0.1482620239257812
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000875,canonical,0.0029800945892930033,0.0030638134106993676,-8.371882140636444e-05,True,False,53.0,57.0,15.258084297180176,15.686724662780762,-0.4286403656005859
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000875,canonical,0.002544938586652279,0.002439030818641186,0.00010590776801109315,True,False,53.0,57.0,13.030085563659668,12.487837791442873,0.5422477722167969
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000875,canonical,0.002714112401008606,0.002406039275228977,0.00030807312577962875,True,False,53.0,57.0,13.896255493164062,12.318921089172363,1.5773344039916992
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000891,canonical,0.0034641847014427185,0.0037515010684728623,-0.0002873163670301437,True,True,46.0,58.0,17.73662567138672,19.207685470581055,-1.471059799194336
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000891,canonical,0.002203977294266224,0.002282414026558399,-7.84367322921753e-05,True,True,46.0,58.0,11.284363746643066,11.685959815979004,-0.4015960693359375
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000891,canonical,0.002354901283979416,0.0021941371262073515,0.00016076415777206422,True,True,46.0,58.0,12.05709457397461,11.23398208618164,0.8231124877929688
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000896,canonical,0.0033277273178100586,0.00347813107073307,-0.00015040375292301177,True,True,43.0,44.0,17.0379638671875,17.80803108215332,-0.7700672149658203
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000896,canonical,0.002183825522661209,0.0023287303745746614,-0.00014490485191345214,True,True,43.0,44.0,11.18118667602539,11.923099517822266,-0.741912841796875
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000896,canonical,0.002512018382549286,0.002669472247362137,-0.00015745386481285094,True,True,43.0,44.0,12.861534118652344,13.66769790649414,-0.8061637878417969
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000900,canonical,0.002958027087152004,0.00294724702835083,1.078005880117416e-05,True,True,48.0,51.0,15.145098686218262,15.08990478515625,0.0551939010620117
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000900,canonical,0.0024056918919086456,0.0024279152974486353,-2.2223405539989472e-05,True,True,48.0,51.0,12.317142486572266,12.430926322937012,-0.1137838363647461
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000900,canonical,0.002232964150607586,0.002575528435409069,-0.00034256428480148313,True,True,48.0,51.0,11.43277645111084,13.186705589294434,-1.7539291381835938
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000901,canonical,0.004034603014588356,0.004656608402729035,-0.0006220053881406784,True,False,43.0,55.0,20.657167434692383,23.841835021972656,-3.1846675872802734
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000901,canonical,0.0025179680436849595,0.002763697691261768,-0.0002457296475768089,True,False,43.0,55.0,12.891996383666992,14.150132179260254,-1.2581357955932615
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000901,canonical,0.002420672960579395,0.0027949556708335875,-0.00037428271025419235,True,False,43.0,55.0,12.393845558166504,14.310173034667969,-1.9163274765014648
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000911,canonical,0.0030837515369057655,0.002968439646065235,0.00011531189084053039,True,True,59.0,54.0,15.78880786895752,15.198410987854004,0.5903968811035156
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000911,canonical,0.0026516767218708994,0.002326563373208046,0.00032511334866285323,True,True,59.0,54.0,13.576584815979004,11.912004470825195,1.6645803451538086
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000911,canonical,0.0024240646511316296,0.0024354644119739532,-1.1399760842323301e-05,True,True,59.0,54.0,12.411211013793944,12.46957778930664,-0.0583667755126953
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000913,canonical,0.0031557105481624602,0.003086276166141033,6.943438202142715e-05,True,True,58.0,46.0,16.157238006591797,15.80173397064209,0.355504035949707
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000913,canonical,0.0025449223816394807,0.0023158231750130655,0.00022909920662641525,True,True,58.0,46.0,13.03000259399414,11.857014656066896,1.172987937927246
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000913,canonical,0.0023675102740526198,0.002450409345328808,-8.289907127618788e-05,True,True,58.0,46.0,12.121652603149414,12.546095848083496,-0.424443244934082
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000914,canonical,0.0037076294422149656,0.0028746282681822778,0.0008330011740326881,True,True,43.0,53.0,18.983062744140625,14.718096733093262,4.264966011047363
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000914,canonical,0.0022135097533464427,0.00221627876162529,-2.7690082788467384e-06,True,True,43.0,53.0,11.333169937133787,11.347347259521484,-0.0141773223876953
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000914,canonical,0.0024447156116366386,0.0025131868198513983,-6.847120821475982e-05,True,True,43.0,53.0,12.51694393157959,12.86751651763916,-0.3505725860595703
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000915,canonical,0.002804363891482353,0.002851066179573536,-4.67022880911827e-05,True,True,58.0,61.0,14.358343124389648,14.597458839416504,-0.2391157150268554
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000915,canonical,0.002146584913134575,0.0021919701248407364,-4.5385211706161485e-05,True,True,58.0,61.0,10.990514755249023,11.22288703918457,-0.2323722839355468
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000915,canonical,0.0021855002269148827,0.0024199796840548514,-0.00023447945713996887,True,True,58.0,61.0,11.1897611618042,12.39029598236084,-1.2005348205566406
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000917,canonical,0.0037534456700086594,0.0032354772090911867,0.0005179684609174729,True,True,39.0,47.0,19.217641830444336,16.565643310546875,2.651998519897461
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000917,canonical,0.0026735467836260796,0.0021241819486021996,0.00054936483502388,True,True,39.0,47.0,13.688559532165527,10.875811576843262,2.8127479553222656
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000917,canonical,0.0023462461307644845,0.002395903319120407,-4.96571883559227e-05,True,True,39.0,47.0,12.01278018951416,12.267024993896484,-0.2542448043823242
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000921,canonical,0.0032296862453222277,0.003953254222869873,-0.0007235679775476456,True,True,42.0,44.0,16.535993576049805,20.24066162109375,-3.7046680450439458
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000921,canonical,0.0024442210793495177,0.0025968534871935846,-0.0001526324078440666,True,True,42.0,44.0,12.514411926269531,13.295889854431152,-0.7814779281616211
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000921,canonical,0.002421823889017105,0.0026563234627246858,-0.00023449957370758057,True,True,42.0,44.0,12.399738311767578,13.60037612915039,-1.2006378173828125
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000923,canonical,0.0035362418740987785,0.004171233251690864,-0.0006349913775920868,False,True,59.0,48.0,18.105558395385746,21.356714248657227,-3.2511558532714844
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000923,canonical,0.0023608939722180367,0.0025408469140529633,-0.0001799529418349266,False,True,59.0,48.0,12.087777137756348,13.009136199951172,-0.9213590621948242
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000923,canonical,0.002523390203714371,0.0026602417230606077,-0.0001368515193462372,False,True,59.0,48.0,12.919757843017578,13.620437622070312,-0.7006797790527344
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000924,canonical,0.0031440556049346924,0.003583868592977523,-0.0004398129880428314,True,True,47.0,52.0,16.097564697265625,18.34940719604492,-2.251842498779297
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000924,canonical,0.002654905430972576,0.002395915240049362,0.000258990190923214,True,True,47.0,52.0,13.59311580657959,12.267086029052734,1.3260297775268557
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000924,canonical,0.0025385210290551187,0.002699723653495312,-0.00016120262444019318,True,True,47.0,52.0,12.997227668762209,13.822585105895996,-0.8253574371337891
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000930,canonical,0.003436218574643135,0.0031067704781889915,0.00032944809645414354,True,True,46.0,49.0,17.59343910217285,15.906664848327637,1.6867742538452148
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,5120,hidden_dim,gsm8k_test_000930,canonical,0.0024863343685865404,0.0024451807141304014,4.115365445613861e-05,True,True,46.0,49.0,12.730031967163086,12.519325256347656,0.2107067108154297
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,5120,hidden_dim,gsm8k_test_000930,canonical,0.002400709316134453,0.002389090694487095,1.161862164735793e-05,True,True,46.0,49.0,12.291631698608398,12.232144355773926,0.0594873428344726
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,5120,hidden_dim,gsm8k_test_000948,canonical,0.003240131214261055,0.003750951960682869,-0.0005108207464218139,True,False,66.0,56.0,16.5894718170166,19.20487403869629,-2.6154022216796875
