model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking,sample_scope
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000099,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,44,44,0.0011159397661685943,0.0029922532677036625,0.0008557483670301735,0.009243106469511986,3.3431563685191293e-06,0.002997875461344023,0.09090909090909091,-0.0027217108108964043,-0.0021507822569798336,-0.0005745985545217991,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000099,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,170,170,0.0004981414065696299,0.0045182900200255545,0.00035048258723691106,0.046389639377593994,5.712792279483546e-05,0.0043758316233839575,0.041176470588235294,0.0006669822790704604,-0.00014096104775468844,-0.01097080484032631,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000099,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,170,170,0.0007371394545771182,0.002693458228125511,0.0005549079505726695,0.021323364228010178,5.378477006440289e-06,0.002635896637120984,0.041176470588235294,-0.0007536071486015698,-0.0006314042947514979,-0.0031919730827212334,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000099,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,170,170,0.0011159397661685943,0.0027591615459909113,0.0007151775062084198,0.011771488934755325,2.437317810864658e-06,0.0027336061091063073,0.052941176470588235,-0.00020561574693236977,-2.5168407795041117e-05,-0.0005745985545217991,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000109,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,56,56,0.0004981414065696299,0.00332427192708045,0.0007869199616834521,0.01469448208808899,1.0956021902975717e-05,0.003324719060170041,0.0,-0.004104239895788397,-0.002960546703044591,-0.009080460295081139,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000109,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,56,56,0.0007371394545771182,0.0028985837686507565,0.0009803026914596558,0.008763422258198261,3.763251222147109e-06,0.002867621401409534,0.0,-0.0024833496993922287,-0.001964485522226564,-0.009669264778494835,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000109,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,56,56,0.0011159397661685943,0.0027830503614885466,0.0012670605210587382,0.007120476569980383,1.7242935717023733e-06,0.002770113932307471,0.0,-0.0021861641557495066,-0.0017542800633236766,-0.006287196651101112,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000109,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,185,185,0.0004981414065696299,0.0041854833211825305,0.0003000504511874169,0.03634197264909744,4.72599645657453e-05,0.004054713820590656,0.13513513513513514,-0.0015268761563742494,-0.000677367007889923,-0.009080460295081139,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000109,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,185,185,0.0007371394545771182,0.002908774689815284,0.0004359343438409269,0.05078602582216263,1.7909309995793735e-05,0.0027699418150523743,0.12432432432432433,0.0009776487982033704,0.000598579859410591,-0.009669264778494835,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000109,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,185,185,0.0011159397661685943,0.0028307318070752395,0.0006433935486711562,0.03635406494140625,9.990818823812944e-06,0.0027364772825461364,0.14054054054054055,0.0009349628632568263,0.0004253101663941397,-0.006287196651101112,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000112,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,44,44,0.0004981414065696299,0.0026388265766647896,0.0005025413702242076,0.009498190134763718,4.473301674575208e-06,0.002598298251964585,0.0,-0.00044824656991598487,-8.29201466827226e-06,-0.00698355957865715,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000112,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,44,44,0.0007371394545771182,0.002303173823747784,0.0005981720751151443,0.006655492819845676,1.8471143460282384e-06,0.002269978829941084,0.13636363636363635,-0.001326726224259333,-0.0009232739473439076,-0.007574551273137331,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000112,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,44,44,0.0011159397661685943,0.0022330432005798107,0.0006517038564197719,0.007579667028039694,1.6401955810520963e-06,0.0022380237567758317,0.1590909090909091,-0.0016229160195287086,-0.0011091682509603827,-0.0029761018231511116,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000112,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,246,246,0.0004981414065696299,0.0035345081871231577,0.00030503416201099753,0.046353913843631744,3.893435405499561e-05,0.0034153453354742775,0.11788617886178862,-0.0009135501921936403,0.0005415764434503448,-0.00698355957865715,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000112,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,246,246,0.0007371394545771182,0.0024968413938957503,0.0004883095389232039,0.045380037277936935,1.0664926154286607e-05,0.002401758018614991,0.0975609756097561,0.00027835069653619706,0.0004525013463271238,-0.007574551273137331,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000112,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,246,246,0.0011159397661685943,0.002490822966418767,0.0007347423234023154,0.01645534485578537,2.4511468517439824e-06,0.002458415606667345,0.10569105691056911,0.00021519370852197376,0.0001265907654493686,-0.0029761018231511116,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000118,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,50,50,0.0004981414065696299,0.003068338092416525,0.0008314360165968537,0.008575554005801678,3.4383987604301595e-06,0.003047426905939165,0.0,0.0012411491331808708,0.0010174248197402517,-0.01609177142381668,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000118,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,50,50,0.0007371394545771182,0.0027491909428499638,0.0009337019873782992,0.007635279558598995,1.912650577036021e-06,0.0027073496068846814,0.0,0.00039541788700529567,2.221447917131244e-05,-0.006780614145100117,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000118,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,50,50,0.0011159397661685943,0.0027371181652415546,0.0008772332221269608,0.006007758900523186,1.4481136549045922e-06,0.0027416391424093466,0.04,0.0004227199176709881,0.00020048332561810453,-0.007509717717766762,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000118,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,211,211,0.0004981414065696299,0.0042026341269046546,0.00020236796990502626,0.05027696490287781,4.826942311249389e-05,0.004071164485815511,0.20853080568720378,0.0015215297091574589,0.0017877741041922727,-0.01609177142381668,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000118,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,211,211,0.0007371394545771182,0.0028916264246096526,0.000373801653040573,0.028859654441475868,8.837157079490345e-06,0.0028234055846474973,0.12322274881516587,0.0003539525886735845,0.0004764339888802256,-0.006780614145100117,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000118,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,211,211,0.0011159397661685943,0.002873641916581593,0.0007488701376132667,0.034401923418045044,6.675837471779178e-06,0.0027958842094189355,0.08056872037914692,0.0012529925583142842,0.0010831567056846085,-0.007509717717766762,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000133,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,49,49,0.0004981414065696299,0.003113813467836958,0.0006059965817257762,0.02039787359535694,9.584873494935337e-06,0.0030907023246982135,0.0,-0.0013212979083158532,-0.0010142121061037937,-0.00011616479605436325,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000133,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,49,49,0.0007371394545771182,0.0026844065976139083,0.0008139827405102551,0.0064415535889565945,1.8481778902209483e-06,0.002647640555854499,0.0,-0.0006560473928075977,-0.0005243342916051359,-0.00823963899165392,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000133,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,49,49,0.0011159397661685943,0.002659137743259115,0.0008169015636667609,0.00628349045291543,1.4121922855172983e-06,0.0026637903501978144,0.08163265306122448,-0.0010732954088598504,-0.0008351717574092057,-0.003146733157336712,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000133,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,110,110,0.0004981414065696299,0.0032856226901375606,0.00034100498305633664,0.04408247023820877,3.4962070879364344e-05,0.0031450170889569425,0.1,-0.0021436453099718273,-0.0022602935849655686,-0.00011616479605436325,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000133,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,110,110,0.0007371394545771182,0.0030609352101402527,0.0006532622501254082,0.05222192406654358,2.8724575051810953e-05,0.0028249118701392474,0.03636363636363636,0.000901479115915611,9.761651745066047e-05,-0.00823963899165392,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000133,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,110,110,0.0011159397661685943,0.0028861918338489805,0.0009356491500511765,0.01906384341418743,4.879572536547691e-06,0.002806675287151555,0.05454545454545454,0.000429135530784327,-0.00015466251560220792,-0.003146733157336712,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000172,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,47,47,0.0004981414065696299,0.0031786601141496422,0.0002318901679245755,0.012835174798965454,7.910757842494615e-06,0.0031333582165129683,0.19148936170212766,-0.0021101578944232664,-0.0013644929155513332,-0.006739461794495583,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000172,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,47,47,0.0007371394545771182,0.0028558686397910276,0.0002927275199908763,0.007939559407532215,3.333034434705048e-06,0.0028413938872171966,0.10638297872340426,-0.002005071299208793,-0.00131471700539502,-0.007703382521867752,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000172,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,47,47,0.0011159397661685943,0.002560604382256799,0.000406006263801828,0.007233652286231518,1.834001924073235e-06,0.002545674158128626,0.14893617021276595,-0.0018123377325382337,-0.0011552830158810439,-0.006371441297233105,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000172,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.003694473357768402,0.00024881536955945194,0.04387538880109787,4.767080067169034e-05,0.0035969349722546427,0.171875,-0.0011206460340006112,-0.0010113464845744602,-0.006739461794495583,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000172,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.0028376023400369377,0.00034347220207564533,0.03226036578416824,1.2684439269497895e-05,0.002794769428340232,0.19921875,-0.001777836988541162,-0.001175713730390271,-0.007703382521867752,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000172,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.0011159397661685943,0.0026308660721952037,0.0006246480043046176,0.0260616447776556,5.245695016102909e-06,0.002611175643255515,0.17578125,-0.0007620320030164198,-0.0004952049885105225,-0.006371441297233105,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,54,54,0.0004981414065696299,0.0040942869996393304,0.0005993489176034927,0.01481139101088047,1.5954463074901643e-05,0.004104944757067265,0.0,-0.0036681332523144346,-0.002871839396123375,-0.009501434862613678,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,54,54,0.0007371394545771182,0.002881178803767802,0.0008372419397346675,0.010089007206261158,3.790675179722443e-06,0.0028526731173701162,0.0,-0.0010894257623485935,-0.000868808328440147,-0.00586348120123148,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,54,54,0.0011159397661685943,0.00257695443428087,0.0007884663646109402,0.0055211447179317474,1.3952131784414585e-06,0.0025648289340337352,0.05555555555555555,-0.0008944978159052706,-0.0006258069063603345,-0.00268941861577332,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.004163063663838784,0.0002150417276425287,0.06766130030155182,7.06538500755108e-05,0.003995373134978286,0.2578125,-0.004682408495547802,-0.004469714608148934,-0.009501434862613678,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.003562765417200353,0.0002544878516346216,0.03554004803299904,2.4714498732356504e-05,0.0034667474308371594,0.296875,-0.004184946147056049,-0.0038339249995260616,-0.00586348120123148,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000182,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.0011159397661685943,0.0033416953436926633,0.0004550608282443136,0.016595572233200073,1.0015924932260427e-05,0.0033043484705260664,0.2109375,-0.002672220028984615,-0.0024108493794301467,-0.00268941861577332,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000199,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,56,56,0.0004981414065696299,0.00258714979281649,0.0007277738768607378,0.00823001004755497,3.737306030670828e-06,0.0025653373894535684,0.0,-0.002038120801553578,-0.0013377807502235684,-0.008786438964307308,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000199,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,56,56,0.0007371394545771182,0.002510529866932692,0.0007765498594380915,0.0064834365621209145,1.7509107427756647e-06,0.002484575162684037,0.0,-0.0019460807724451439,-0.0016306814962133232,-0.00937389675527811,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000199,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,56,56,0.0011159397661685943,0.002768838998495734,0.0009602661011740565,0.008578537032008171,2.4369143932768933e-06,0.0027642233530059458,0.07142857142857142,-0.0029058018996891435,-0.0023862663656473155,-0.003779758233577013,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000199,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,163,163,0.0004981414065696299,0.0038956246914433465,0.0003019489231519401,0.03209161013364792,3.1808123410588814e-05,0.0037831357000453125,0.20245398773006135,0.0007537231234413868,0.0003356489362819799,-0.008786438964307308,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000199,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,163,163,0.0007371394545771182,0.002870816353171424,0.0004883304354734719,0.04345906525850296,1.5275040005809465e-05,0.002734818822060377,0.15337423312883436,0.0013156409938754915,0.0007832278369744195,-0.00937389675527811,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000199,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,163,163,0.0011159397661685943,0.0028145662133947607,0.0009120033937506378,0.01691332273185253,3.979284456567001e-06,0.0027676665861544733,0.05521472392638037,0.0005299992012230016,0.0002011305414049364,-0.003779758233577013,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,45,45,0.0004981414065696299,0.0030640640179626644,0.00026511354371905327,0.009711080230772495,6.010459376599829e-06,0.00303246747220824,0.08888888888888889,-0.001561620605070198,-0.001109083901004245,-0.008859348483383656,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,45,45,0.0007371394545771182,0.0030088567588892248,0.00032882243976928294,0.007865969091653824,3.372190837940153e-06,0.002984617705806159,0.08888888888888889,-0.0009421697954404264,-0.000627737759108034,-0.0024959794245660305,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,45,45,0.0011159397661685943,0.0025360158062539993,0.00047437837929464877,0.008086606860160828,2.317593988786688e-06,0.0025226827168477357,0.1111111111111111,-0.0012673973379170758,-0.0011572103248909116,-0.0055987960658967495,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.004149158016161891,0.0003745693829841912,0.05894384905695915,5.611930242096542e-05,0.0038627876926219146,0.0703125,-0.003168016882428306,-0.0014847459847260325,-0.008859348483383656,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.002937603254622445,0.0004753922112286091,0.023906702175736427,8.88648823064513e-06,0.0028515082714913225,0.09765625,-0.0022178072094198122,-0.0010661105716280872,-0.0024959794245660305,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000247,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.0011159397661685943,0.0029935436755295086,0.000498520617838949,0.0309620164334774,7.141387961073336e-06,0.002898473134179758,0.10546875,-0.0006804484844785038,-0.0001640916425458272,-0.0055987960658967495,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,59,59,0.0004981414065696299,0.003290632526563891,0.0005700990441255271,0.014136369340121746,8.314490284410073e-06,0.003290799352067426,0.0,-0.0031671802412671216,-0.002125829982105643,-0.005800307262688875,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,59,59,0.0007371394545771182,0.0027733642156078024,0.0006470264634117484,0.010121197439730167,3.4115469453926436e-06,0.002746712444510696,0.03389830508474576,-0.0018762167505683171,-0.0011303983473529419,-0.005339453928172588,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,59,59,0.0011159397661685943,0.002758720334248333,0.0007714471430517733,0.008970964699983597,3.0459781089198603e-06,0.002759368631563246,0.1016949152542373,-0.0022908581355665604,-0.0014152009699804086,-0.0012730732560157776,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.0033491437573047733,0.0003050103841815144,0.05145522952079773,3.9937226054724426e-05,0.003140741900183825,0.1640625,-0.002955222435430043,-0.0030841010006952274,-0.005800307262688875,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.002680233222690731,0.0003449109790381044,0.04148765280842781,1.6200881423840126e-05,0.0026114942689422953,0.19921875,-0.001779314356354126,-0.0015915537005639635,-0.005339453928172588,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000254,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.0011159397661685943,0.002595666941942909,0.0005588429630734026,0.018286945298314095,3.8009058831149214e-06,0.0025624888847284215,0.125,-0.0008385015417136365,-0.0007465535627488862,-0.0012730732560157776,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000343,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,62,62,0.0004981414065696299,0.0026392325131793415,0.00038512476021423936,0.017332930117845535,6.785774010574369e-06,0.002628009243425531,0.08064516129032258,-0.002402682084008658,-0.0014607039047405124,-0.004948585294187069,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000343,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,62,62,0.0007371394545771182,0.002645322864296876,0.0008265280048362911,0.014676232822239399,4.785875375222937e-06,0.0026215931074312104,0.0,-0.002592559977625563,-0.0017918303019541781,-0.004250494763255119,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000343,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,62,62,0.0011159397661685943,0.002582027482980442,0.0009859494166448712,0.007252504117786884,2.0961517307225208e-06,0.002573472533573504,0.0967741935483871,-0.0025086577787863723,-0.0019357691489858553,-0.000663029495626688,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000343,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,206,206,0.0004981414065696299,0.0042988546558563115,0.00030856698867864907,0.06699621677398682,5.493666538894462e-05,0.004188302336913738,0.06310679611650485,-0.0038176886502820626,-0.002970533413015521,-0.004948585294187069,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000343,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,206,206,0.0007371394545771182,0.002880482856145816,0.0004335556586738676,0.028172502294182777,9.29614874741908e-06,0.0028124800607811926,0.10679611650485436,-0.000823116988796803,-0.000531376114500185,-0.004250494763255119,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000343,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,206,206,0.0011159397661685943,0.0029268359818531977,0.0007185271242633462,0.014396315440535545,4.2305345170591874e-06,0.0029010389630523756,0.10194174757281553,-0.0007345305052655983,-0.00046092674221234536,-0.000663029495626688,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,76,76,0.0004981414065696299,0.0028460147939193504,0.0004055607132613659,0.01443844847381115,7.023479189156515e-06,0.0027946939513397726,0.09210526315789473,-0.0006087886317598397,-0.001277610497230566,-0.004264232702553272,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,76,76,0.0007371394545771182,0.003101179900113493,0.0005677990848198533,0.010947748087346554,4.363809760830416e-06,0.003080061261231701,0.06578947368421052,-0.0012672112488616909,-0.0016225781444901308,-0.004113595001399517,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,76,76,0.0011159397661685943,0.0030496793126650644,0.000726644997484982,0.01472722552716732,4.491408713151418e-06,0.003023207644776752,0.07894736842105263,-0.0023164021440532446,-0.002217289090989844,-0.005355507135391235,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.0031358054122847534,0.00018350526806898415,0.03626415133476257,2.4189743333214106e-05,0.0030962336152853395,0.109375,-0.0007736939578786513,-0.0009459880525355402,-0.004264232702553272,per_model_kept_independent_plus_common_union
