model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000052,no_think,canonical,,False,full_output,no_think_full,20,cross_model,60,60,0.0011706768651492895,0.002528779625815029,0.0006782970740459859,0.007784719113260508,1.9563209137684657e-06,0.0025000721275396016,0.1,-0.001692271678418408,-0.0012270112677166861
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000758,no_think,canonical,,True,full_output,no_think_full,6,per_sample,52,52,0.0008350140182301402,0.00280040500085586,0.0006173382280394435,0.011239434592425823,5.047137171979959e-06,0.0027525957020949204,0.17307692307692307,-0.0009272013663676529,-0.0016160087633089954
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000758,no_think,canonical,,True,full_output,no_think_full,13,per_sample,52,52,0.0009545210341457278,0.0025327022919485057,0.0006833126535639167,0.009448274970054626,3.086108191558228e-06,0.002465855623549763,0.21153846153846154,-0.0008204025390009818,-0.0014138998947321223
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,canonical,gsm8k_test_000758,no_think,canonical,,True,full_output,no_think_full,20,per_sample,52,52,0.0011706768651492895,0.0023170423261875,0.0008632905082777143,0.005931410007178783,1.3906266883523931e-06,0.002273807488153597,0.17307692307692307,-0.0008813251471481457,-0.0010867489349598494
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,6,cross_model,47,47,0.0008350140182301402,0.0022725350634650665,0.0004978399956598878,0.008716601878404617,3.510276854923491e-06,0.00222362579939806,0.10638297872340426,-0.00019131404405925567,-0.0001177786665114886
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,13,cross_model,47,47,0.0009545210341457278,0.0023163732914055915,0.0007069046841934323,0.006750012747943401,1.7497510696203377e-06,0.002267616816148486,0.10638297872340426,0.0002064810015578224,0.0004155767092015594
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000003,no_think,irrelevant_context,,True,full_output,no_think_full,20,cross_model,47,47,0.0011706768651492895,0.0022594160970023022,0.000926185748539865,0.004780878778547049,1.213388755422587e-06,0.002241538457936891,0.14893617021276595,-0.0006058318311338667,-0.000301589461741969
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,6,cross_model,55,55,0.0008350140182301402,0.0026878353546966206,0.0005188404466025531,0.00947820208966732,4.401951579222104e-06,0.0026695110955861985,0.09090909090909091,-0.0018193915626941253,-0.0010342540876341188
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,13,cross_model,55,55,0.0009545210341457278,0.002672883415785195,0.00048322827205993235,0.008589863777160645,3.0196681388933253e-06,0.002615126242744736,0.16363636363636364,-0.0013081287909238626,-0.0006810688147587439
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000010,no_think,irrelevant_context,,False,full_output,no_think_full,20,cross_model,55,55,0.0011706768651492895,0.002481666525868191,0.0005121166468597949,0.005382121540606022,1.1819752882067468e-06,0.0024588792746524425,0.07272727272727272,-0.0014729671921073007,-0.0009475745027884841
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,6,cross_model,51,51,0.0008350140182301402,0.003329504034755861,0.0008348390692844987,0.008534747175872326,4.582649316714377e-06,0.0033056909660808746,0.0196078431372549,-0.002472329784155192,-0.0017575358685392598
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,13,cross_model,51,51,0.0009545210341457278,0.002865215223602147,0.0006754283094778657,0.01056799478828907,3.627058201985385e-06,0.0028355622419621797,0.0784313725490196,-0.002250140522315893,-0.0015023358506508749
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000052,no_think,irrelevant_context,,True,full_output,no_think_full,20,cross_model,51,51,0.0011706768651492895,0.0030695657615604647,0.0009719297522678971,0.009112748317420483,3.2415062508274265e-06,0.003052307211328298,0.0784313725490196,-0.002106752760742043,-0.0016356631307504498
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000112,no_think,irrelevant_context,,True,full_output,no_think_full,6,per_sample,48,48,0.0008350140182301402,0.0022347565657886057,0.00044596768566407263,0.008801023475825787,4.3952209447289045e-06,0.00218898781941847,0.22916666666666666,0.00033542422838485136,0.0006261273035003492
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000112,no_think,irrelevant_context,,True,full_output,no_think_full,13,per_sample,48,48,0.0009545210341457278,0.0023796462361739637,0.0006050236988812685,0.01140692736953497,3.885689534197576e-06,0.0023126568412408233,0.20833333333333334,-0.0003789558404419885,-5.6068189830208674e-05
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,irrelevant_context,gsm8k_test_000112,no_think,irrelevant_context,,True,full_output,no_think_full,20,per_sample,48,48,0.0011706768651492895,0.0021576819077987843,0.0006976100848987699,0.0059481048956513405,1.3803283764775247e-06,0.0021340077089026886,0.2708333333333333,-0.0004157371817831438,-0.0003296985766307141
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,6,cross_model,45,45,0.0008350140182301402,0.002321809955820855,0.0007263716543093324,0.007246519438922405,2.9930763477350527e-06,0.002290364655147476,0.06666666666666667,-3.8352202745557866e-05,5.523625683660164e-06
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,13,cross_model,45,45,0.0009545210341457278,0.0022715992345992064,0.0009273343603126705,0.007148860953748226,1.8903232497113172e-06,0.002202803893438117,0.06666666666666667,4.398274215181394e-05,0.00023237740970216691
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000003,no_think,repetitive_filler,,True,full_output,no_think_full,20,cross_model,45,45,0.0011706768651492895,0.0021177474098900955,0.0009671691805124283,0.004788331221789122,1.0646381557258278e-06,0.0020963435923807665,0.1111111111111111,-0.0010008761342074973,-0.0006618512658557545
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,64,64,0.0008350140182301402,0.0027315528145663848,0.00037432005046866834,0.008535197004675865,4.6370596088102345e-06,0.002694131223954231,0.09375,-0.0012359798394894696,-0.0002478883761796169
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,64,64,0.0009545210341457278,0.0028304455613579194,0.00046145651140250266,0.01041693240404129,3.4573451291826165e-06,0.0028000158975676937,0.078125,-0.001502646638157159,-0.0005915564033784904
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000010,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,64,64,0.0011706768651492895,0.0026035798673547106,0.0006155000301077962,0.006094253621995449,1.4062657102763313e-06,0.002580538449350685,0.0625,-0.0011513574679646343,-0.0004574018530547619
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,6,cross_model,53,53,0.0008350140182301402,0.003193476771109931,0.0008568986086174846,0.008506638929247856,4.295216912476076e-06,0.003184060622096205,0.0,-0.002149013677451841,-0.0018139990861527622
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,13,cross_model,53,53,0.0009545210341457278,0.00285740460396551,0.0009747177246026695,0.007518455386161804,1.9669946596385254e-06,0.0028097783629513844,0.0,-0.0010731134803348694,-0.000684853913428794
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000052,no_think,repetitive_filler,,False,full_output,no_think_full,20,cross_model,53,53,0.0011706768651492895,0.0028324783076795765,0.001104069990105927,0.0071938359178602695,1.9607437432500336e-06,0.002808733717896617,0.018867924528301886,-0.0010398334957292166,-0.0005497156276500653
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000225,no_think,repetitive_filler,,True,full_output,no_think_full,6,per_sample,44,44,0.0008350140182301402,0.002623690157303248,0.000814788683783263,0.006544819567352533,3.0492929054010936e-06,0.0025856699496724237,0.045454545454545456,0.00043631251866110734,0.00022949887418442132
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000225,no_think,repetitive_filler,,True,full_output,no_think_full,13,per_sample,44,44,0.0009545210341457278,0.002304263402369212,0.0008926992304623127,0.005891411565244198,1.1927006259576606e-06,0.002256611627418288,0.022727272727272728,-0.00010611929394530461,-7.37758819013834e-05
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_b,repetitive_filler,gsm8k_test_000225,no_think,repetitive_filler,,True,full_output,no_think_full,20,per_sample,44,44,0.0011706768651492895,0.0023273558300306004,0.0009279960650019348,0.004097891040146351,6.591455240563599e-07,0.0022988776976870765,0.045454545454545456,-0.0005882710625883197,-0.0002774778404273093
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,6,cross_model,62,62,0.0005591156717855483,0.0030125073268033203,0.0005225311033427715,0.014884546399116516,9.505482327477853e-06,0.002984780851621792,0.03225806451612903,-0.003099238995613587,-0.002337878820981132
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,13,cross_model,62,62,0.0008537685091141612,0.002537115216968701,0.0005002316320315003,0.008525220677256584,2.795857345309594e-06,0.0025067015610192524,0.06451612903225806,-0.001813403087451387,-0.0015112923210836016
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000007,no_think,canonical,,False,full_output,no_think_full,20,cross_model,62,62,0.0012789549771696329,0.002436958025247159,0.0006592856952920556,0.006368338130414486,1.519978702309065e-06,0.002417607628931215,0.08064516129032258,-0.0018333126537783662,-0.00137875706423074
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,6,cross_model,80,80,0.0005591156717855483,0.002378994574974058,0.0004011791606899351,0.010064003989100456,4.270704562976632e-06,0.0023568000377721717,0.1125,-0.0014114574723795082,-0.0008377080826903693
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,13,cross_model,80,80,0.0008537685091141612,0.0026607935833453666,0.00044490303844213486,0.012216621078550816,4.011829803540494e-06,0.002586656714984086,0.2125,-0.0005419737351648678,-0.00036607805523090073
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000031,no_think,canonical,,False,full_output,no_think_full,20,cross_model,80,80,0.0012789549771696329,0.0026116315078979825,0.0005446282448247075,0.009845083579421043,2.2940956841296034e-06,0.0025905938575904864,0.175,-0.000473385009455441,-0.00029689572984352734
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,6,cross_model,39,39,0.0005591156717855483,0.002730391688274745,0.0006963163614273071,0.00770428404211998,3.888103017262513e-06,0.002650579518797857,0.0,0.00042459741637755497,0.0008629597839899359
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,13,cross_model,39,39,0.0008537685091141612,0.002961338188749953,0.0008279429748654366,0.011474558152258396,4.266464739354938e-06,0.002923236609938996,0.05128205128205128,-0.0014318108115381053,-0.000707989907823503
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000054,no_think,canonical,,False,full_output,no_think_full,20,cross_model,39,39,0.0012789549771696329,0.002734841956482388,0.0009713416802696884,0.008926084265112877,2.9333471542274594e-06,0.002725644148947475,0.10256410256410256,-0.0015982441133998617,-0.0011051215929910544
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000956,no_think,canonical,,True,full_output,no_think_full,6,per_sample,53,53,0.0005591156717855483,0.0029178496641282625,0.0006111267721280456,0.009114246815443039,4.184214485764521e-06,0.0028640267813058863,0.0,-0.0014786943515071491,-0.0011245479940303733
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000956,no_think,canonical,,True,full_output,no_think_full,13,per_sample,53,53,0.0008537685091141612,0.002494943100862416,0.0008749867556616664,0.005653015337884426,1.249264397736509e-06,0.002462347840684322,0.0,-0.0009904374225471189,-0.0008991001689407441
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,no_think,gsm8k_test_000956,no_think,canonical,,True,full_output,no_think_full,20,per_sample,53,53,0.0012789549771696329,0.0028012129576999766,0.0008993598748929799,0.00674047926440835,1.7779435243011197e-06,0.0027826453028515414,0.11320754716981132,-0.001065820187820311,-0.0009530368884692764
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,6,cross_model,256,256,0.0005591156717855483,0.00439882584271345,0.00031231401953846216,0.0742749571800232,7.767429869233314e-05,0.004353354357830676,0.16015625,-0.006964442775686949,-0.005988124038021152
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,13,cross_model,256,256,0.0008537685091141612,0.0030063153158153,0.000599354796577245,0.021460168063640594,1.0344731994521805e-05,0.003001073441514305,0.11328125,-0.0015187893874119836,-0.001379964762152388
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000007,think,canonical,,True,full_output,think_full,20,cross_model,256,256,0.0012789549771696329,0.0032237770828942303,0.0008585678297095001,0.013250139541924,4.198089592662031e-06,0.0032293432695436382,0.078125,-0.0011327606076654351,-0.0010038289895209552
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,6,cross_model,256,256,0.0005591156717855483,0.0032569935276569595,0.0004025071393698454,0.036974795162677765,2.3114994938529787e-05,0.003252313304430163,0.05078125,-0.0014432554732577013,-0.0008568118983021122
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,13,cross_model,256,256,0.0008537685091141612,0.0033128634356671682,0.0005504885921254754,0.04111732542514801,2.018169814767205e-05,0.003274398664927478,0.046875,-0.0024015047741237344,-0.0017582911204954144
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000031,think,canonical,,True,full_output,think_full,20,cross_model,256,256,0.0012789549771696329,0.0031235776330049703,0.0008251141989603639,0.016436515375971794,4.343214736789698e-06,0.003136597887176732,0.0703125,-0.0008447351027011422,-0.00044891760171594797
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000048,think,canonical,,True,full_output,think_full,6,per_sample,256,256,0.0005591156717855483,0.00411038990068846,0.00026531057665124536,0.07893402129411697,4.96765957048692e-05,0.00403902487416008,0.11328125,-0.0025187498136258857,-0.0020344904655758
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000048,think,canonical,,True,full_output,think_full,13,per_sample,256,256,0.0008537685091141612,0.003042906454311378,0.0004901831271126866,0.018107453361153603,6.054003250205822e-06,0.0030024915252489133,0.12109375,-0.0006979032020618423,-0.0005603247309409198
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000048,think,canonical,,True,full_output,think_full,20,per_sample,256,256,0.0012789549771696329,0.00301133395441866,0.0005830741720274091,0.010840547271072865,2.632806720917054e-06,0.002998635256545647,0.09765625,-0.0005809452492734895,-0.0003768169608520111
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,6,cross_model,256,256,0.0005591156717855483,0.0038607196283351186,0.00018706386617850512,0.056275852024555206,3.6144047024743025e-05,0.0038396639888076027,0.125,-0.00011452092617355112,-0.0006869141413972102
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,13,cross_model,256,256,0.0008537685091141612,0.00288700503574546,0.00038489565486088395,0.015974976122379303,5.860257969134318e-06,0.0028593076262591072,0.12109375,3.71288307187392e-05,-0.00041346150464960374
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000054,think,canonical,,True,full_output,think_full,20,cross_model,256,256,0.0012789549771696329,0.002735923595537315,0.0006611350690945983,0.010378946550190449,2.2553526568180024e-06,0.002749918538379352,0.1328125,-0.0004838140964994927,-0.0006878508820591378
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.0003205728949978948,0.002307127300355205,0.0010658788960427046,0.05651488155126572,1.1917171137393204e-05,0.0022027514281933937,0.0,-0.0009859495389177016,-0.000620638029431575
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,0.0005862198420800269,0.002819698401253845,0.0011988988844677806,0.10959665477275848,4.552639465657628e-05,0.0026100516390512433,0.0,-0.0026811596224892414,-0.001631053737582988
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_apple,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,0.0010820202995091676,0.004238210745825199,0.0014089406467974186,0.03590969368815422,6.92935329962006e-06,0.0041726860848190815,0.0,0.0005013607289799891,0.0007882520676503191
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,256,256,0.0003205728949978948,0.00268792511542415,0.0008019244414754212,0.01753181591629982,1.8893684999623961e-06,0.0026592326357110403,0.0,0.0009239908551863988,0.000651167507385253
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,per_sample,256,256,0.0003205728949978948,0.00268792511542415,0.0008019244414754212,0.01753181591629982,1.8893684999623961e-06,0.0026592326357110403,0.0,0.0009239908551863988,0.000651167507385253
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,256,256,0.0005862198420800269,0.0029342915045162954,0.0011381198419257998,0.1511523425579071,8.672293222280729e-05,0.0026472111581141936,0.0,-0.0029704289305071485,-0.0017908237878145883
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,per_sample,256,256,0.0005862198420800269,0.0029342915045162954,0.0011381198419257998,0.1511523425579071,8.672293222280729e-05,0.0026472111581141936,0.0,-0.0029704289305071485,-0.0017908237878145883
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,256,256,0.0010820202995091676,0.003454358812632563,0.0012725244741886854,0.01942845806479454,2.851603251915187e-06,0.0034242105894000115,0.0,0.0002591760666803563,0.0003269867283961503
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_data,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,per_sample,256,256,0.0010820202995091676,0.003454358812632563,0.0012725244741886854,0.01942845806479454,2.851603251915187e-06,0.0034242105894000115,0.0,0.0002591760666803563,0.0003269867283961503
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,6,cross_model,40,40,0.0003205728949978948,0.006645189094706438,0.0005692160339094698,0.22182755172252655,0.0011904982359980314,0.0038200439616607957,0.0,0.029369074040484368,0.020528406504308802
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,13,cross_model,40,40,0.0005862198420800269,0.0035280830939882434,0.0009038763237185776,0.05564436316490173,7.931390501692245e-05,0.002631962993361343,0.0,0.003735389396272852,0.0023714912531431764
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,constant_repetition,constant_repetition_null,no_think,degenerate,constant_repetition,,full_output,no_think_full,20,cross_model,40,40,0.0010820202995091676,0.0028574609546922146,0.001064063748344779,0.016531946137547493,7.1375981233558505e-06,0.002660222590351716,0.05,-0.000944054477405168,-0.0005343659897334872
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,42,42,0.0003205728949978948,0.0039590401768994825,0.0010677195386961102,0.010531889274716377,4.5622739344163235e-06,0.0038474442283963654,0.0,-0.001390162901411396,-0.0007753544910387563
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,42,42,0.0005862198420800269,0.0043795022814135465,0.0017316133016720414,0.009158004075288773,2.852789902067728e-06,0.004334589875325924,0.0,-0.0020079083517936377,-0.0014103974469683385
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000135,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,42,42,0.0010820202995091676,0.004506471417179065,0.0022596113849431276,0.009597880765795708,2.182493879922397e-06,0.004437485533743734,0.0,-0.000675709270702003,-0.0007500686386430803
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,80,80,0.0003205728949978948,0.008934585228416836,0.0005224151536822319,0.037994738668203354,8.428400571019522e-05,0.008701389339381145,0.0,-0.007580088013923223,-0.008497634052764625
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,80,80,0.0005862198420800269,0.005063956993399188,0.001420531771145761,0.01288207620382309,8.39157008897618e-06,0.005029482265957926,0.0,-0.002654212897997001,-0.0025410557398572566
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000153,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,80,80,0.0010820202995091676,0.004309005028335378,0.001990553457289934,0.008279596455395222,1.559225575174754e-06,0.004294804032137499,0.0,-0.0003176205054235933,-0.0004118951968848702
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,cross_model,45,45,0.0003205728949978948,0.0051175479803027375,0.0015634825685992837,0.015083618462085724,1.1369948986568472e-05,0.004969896994721651,0.0,-0.0003982715679845483,-0.000728958984836936
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,cross_model,45,45,0.0005862198420800269,0.004840185586363077,0.0020679663866758347,0.013676412403583527,5.062208878767203e-06,0.004813611480957744,0.0,-0.002352316103929624,-0.002227568863114963
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000180,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,cross_model,45,45,0.0010820202995091676,0.004534820762152473,0.0024365733843296766,0.009147828444838524,2.018717542529453e-06,0.004493791202548891,0.0,0.00017244333428317258,0.00010987794181952816
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,6,per_sample,44,44,0.0003205728949978948,0.004974086667061783,0.0007857183227315545,0.01493755541741848,1.4405752407680441e-05,0.004756312799737464,0.0,-0.002521349876152461,-0.0027058046967299142
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,13,per_sample,44,44,0.0005862198420800269,0.0046990864793770015,0.0019841142930090427,0.013707086443901062,6.091480598805906e-06,0.004633507220247804,0.0,-0.0030357630464784547,-0.002725653689015995
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,regular_gsm8k_nothink,gsm8k_test_000850,no_think,canonical,regular_gsm8k_nothink,,full_output,no_think_full,20,per_sample,44,44,0.0010820202995091676,0.004574272898025811,0.002734644105657935,0.008802936412394047,2.143179397278157e-06,0.0045464899889085175,0.0,-0.0017732336341092965,-0.0015795669433745466
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,cross_model,45,45,0.0003205728949978948,0.004188275313936174,0.0001993952610064298,0.133967787027359,0.00039728760872209944,0.0024799817130604575,0.7111111111111111,0.011658883678298313,0.007427978540363256
Qwen_Qwen3-4B,4B,4.0,2560,hidden_dim,exp_a,short_cycle_repetition,short_cycle_repetition_01,no_think,degenerate,short_cycle_repetition,,full_output,no_think_full,6,per_sample,45,45,0.0003205728949978948,0.004188275313936174,0.0001993952610064298,0.133967787027359,0.00039728760872209944,0.0024799817130604575,0.7111111111111111,0.011658883678298313,0.007427978540363256
