scope,model,model_label,model_sort_key,hidden_dim,lid_value_normalization,layer,segment_label,phase_description,correct_label,statistic,n,mean,median,std,min,max,ci_low,ci_high
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,boundary_jump_answer_minus_thinking,17,-0.0012375763891374365,-0.00086589390411973,0.0013306120996011,-0.003657927270978689,0.0006989007815718651,-0.0018592644571874509,-0.0006535512717057238
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,early_late_diff,17,-0.0018838042266425498,-0.0023358204034593655,0.0011482545126404965,-0.003811633087025257,0.0006838459576101741,-0.0023894830997666277,-0.0013336566033986484
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,fraction_below_low_threshold,17,0.20565257352941177,0.21875,0.05543127682529545,0.1171875,0.2890625,0.17991727941176472,0.23069852941176472
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,max_lid,17,0.028387970126727047,0.029099900275468826,0.005258686253227112,0.018799569457769394,0.03601837530732155,0.025939264855183223,0.030607547619215705
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,mean_lid,17,0.005370577013456355,0.005258303427581268,0.0005209930339448392,0.0046999014248285675,0.006435424718802096,0.00514374384162947,0.005613032119598797
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,min_lid,17,0.0010746389983550592,0.0010848446981981397,0.00022857565597217942,0.0006260487716645002,0.0015006152680143714,0.000965849393790396,0.0011782519741887773
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,slope_lid,17,-0.0026570441840169275,-0.0030330322238684743,0.0013826324219862846,-0.005292109766332873,-0.00024075044238081655,-0.003273796724021139,-0.0020108531352015565
per_model,Qwen_Qwen3-1.7B,1.7B,1.7,2048.0,hidden_dim,20,thinking,thinking_model_thinking_segment,wrong,variance_lid,17,1.920376504286e-05,1.85918265955541e-05,4.777358179644742e-06,1.3171574903703278e-05,3.090435080923457e-05,1.714497512596623e-05,2.1427981774722575e-05
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,auc_lid,27,0.0047062505304661,0.00455201963412164,0.0006159460406666365,0.003822359118203167,0.0067201395341683,0.004502951562025769,0.004963423531613286
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,boundary_jump_answer_minus_thinking,27,-0.002559932328208729,-0.0013974127359688282,0.005219096339107583,-0.014554642140865326,0.004076988436281681,-0.0045261438899345825,-0.0006299709454954924
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,early_late_diff,27,-0.0013194582311830225,-0.000984266633167863,0.0017729404253218116,-0.005502275941479538,0.0016010575516916372,-0.0019806094429004866,-0.0006668039709519835
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,fraction_below_low_threshold,27,0.025663391580541508,0.0,0.037434223145464435,0.0,0.1111111111111111,0.0128585745780003,0.04014853652267001
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,max_lid,27,0.017180956348224922,0.01685960777103901,0.004932092503117231,0.009850926697254181,0.028276458382606506,0.015486769418715051,0.01917891476682767
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,mean_lid,27,0.00486400796584199,0.0047194875922286885,0.0006203739629041145,0.003945953219733907,0.006807655772718135,0.0046588710852148675,0.005117926011339397
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,min_lid,27,0.0011884353503032966,0.0011448709992691875,0.0002821795874984785,0.0006986793014220893,0.0017889521550387144,0.0010880058719690338,0.0012892830547773177
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,slope_lid,27,-0.001836839620135196,-0.0014856926329527614,0.0019883555918034637,-0.006190813427344212,0.0018342472534704853,-0.0025862759444680635,-0.0010728312705092613
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,correct,variance_lid,27,1.302326035168798e-05,1.1618315374533053e-05,6.42180471020975e-06,2.452469490066814e-06,2.720264049979311e-05,1.0809169700437941e-05,1.5528431978137754e-05
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,auc_lid,31,0.00478072137096485,0.004516004955634301,0.0007562633927830071,0.003177427477854315,0.006443680467782542,0.00450994218944145,0.005048822700839285
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,boundary_jump_answer_minus_thinking,31,-0.0008983211892266427,0.0001432974822819233,0.004868534321888285,-0.014128575101494789,0.006265605334192514,-0.002598720703897396,0.000723706260924377
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,early_late_diff,31,-0.001571199165826619,-0.0014864922447416643,0.0015366077531466385,-0.004934740107273683,0.0012096785492478656,-0.00209933959608464,-0.0010343858506057714
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,fraction_below_low_threshold,31,0.031565889712754376,0.0,0.06389369260943642,0.0,0.33986928104575165,0.013175719057257958,0.05694194500732275
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,max_lid,31,0.02014202206966377,0.018022196367383003,0.00865361010937938,0.010014405474066734,0.04723731800913811,0.0171768854424778,0.023196330510320197
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,mean_lid,31,0.004946975911894675,0.004753062938107178,0.000762019838409741,0.0033439871928505477,0.006646058837921448,0.004676210055372989,0.005215968563544031
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,min_lid,31,0.0011318189283502438,0.0011440152302384377,0.0003054942055786038,0.00045090774074196815,0.0018849847838282585,0.0010278800143785176,0.0012400747835917788
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,slope_lid,31,-0.0020769799070456322,-0.0018486748506292264,0.0019529381761400745,-0.0060385130067167735,0.001605631104499405,-0.0027501412648683397,-0.0013931223311570997
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,no_think_answer,no_thinking_model_answer_segment,wrong,variance_lid,31,1.6108776716465334e-05,1.4795580357517267e-05,9.871184933787826e-06,4.9751885579522735e-06,4.440743023657412e-05,1.276762082541375e-05,1.960778071185175e-05
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,auc_lid,52,0.005026295710057704,0.00497662025896556,0.000653782484726245,0.0037824153223891196,0.006447635111556845,0.004858119474338392,0.005200703263525657
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,boundary_jump_answer_minus_thinking,52,-0.002131548235551096,-0.0011197447311133146,0.00506535541689029,-0.014554642140865326,0.005087774246931076,-0.0035261815233612786,-0.0008301535774640243
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,early_late_diff,52,-0.0016157750845861563,-0.001637928009066465,0.0013585092204082448,-0.0052776683898021785,0.0009687312681657765,-0.0019748723376799547,-0.0012538014139645772
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,fraction_below_low_threshold,52,0.020772827992170253,0.0,0.06217854906890458,0.0,0.4,0.007236403969942779,0.04041429059948038
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,max_lid,52,0.01956533771366454,0.01684413757175207,0.008955696796453635,0.00975098554044962,0.05461360141634941,0.017354263483027283,0.022139154428777355
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,mean_lid,52,0.0051213187193185055,0.005057234840188716,0.000673596501495128,0.0038424380944990033,0.006834276903343077,0.004948631131071061,0.005301796901622864
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,min_lid,52,0.0012866842332116973,0.0012886610347777605,0.0003055852050384938,0.0006073350086808205,0.0020828174892812967,0.0012051450499431947,0.001373785626800292
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,slope_lid,52,-0.002265800541090917,-0.0021818958625725343,0.0015034508250348717,-0.005367977866243761,0.0007782001699864595,-0.002641421729086052,-0.0018582953206809723
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,correct,variance_lid,52,1.700703443924252e-05,1.3740599594409595e-05,1.2503675079949954e-05,5.3482857229892055e-06,7.015025255293463e-05,1.389587403707092e-05,2.0461812360818614e-05
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,auc_lid,6,0.005427073360780897,0.00499263160376363,0.0015638939301566884,0.003997953706666043,0.008029957332860535,0.004370431405914071,0.006656664238316
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,boundary_jump_answer_minus_thinking,6,0.0023123964201658964,0.0017891495954245329,0.0029783259138788172,-0.0014160024002194405,0.006265605334192514,9.861205665705128e-05,0.004504124168306589
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,early_late_diff,6,-0.003258563058647258,-0.0022104048453110976,0.0028212986882690475,-0.00822847134433687,-0.0003528053173795344,-0.0054736812004226865,-0.0013783524289134555
per_model,Qwen_Qwen3-4B,4B,4.0,2560.0,hidden_dim,6,think_answer,thinking_model_answer_segment,wrong,fraction_below_low_threshold,6,0.026245704467353952,0.0,0.040728309734168786,0.0,0.08247422680412371,0.0,0.05373711340206186
